experiment_group,strategy,cost_bps_one_way,period,scenario,universe_filter,leadership_only,group_normalization,group_normalization_label,holdings_count,single_name_cap,sector_cap,hold_bonus,regime_name,benchmark_symbol,breadth_mode,soft_defense_exposure,hard_defense_exposure,Start,End,Total Return,CAGR,Max Drawdown,Volatility,Sharpe,Sortino,Calmar,Turnover/Year,Rebalances/Year,Average Names Held,Beta vs QQQ,Information Ratio vs QQQ,Up Capture vs QQQ,Down Capture vs QQQ,2022 Return,2023+ CAGR,beta_vs_qqq,alpha_ann_vs_qqq,tracking_error_vs_qqq,information_ratio_vs_qqq,up_capture_vs_qqq,down_capture_vs_qqq,rolling_36m_alpha_mean,rolling_36m_alpha_median,rolling_36m_alpha_last,rolling_36m_alpha_positive_ratio,annual_turnover,average_monthly_turnover,average_names_replaced_per_rebalance,median_holding_duration_days,top5_continuity,avg_sector_weights_json
final_comparison,aggressive_alt_spec,5.0,Full Sample,v11_leadership_liquid_norm_universe_cross_sectional_h12_cap9_sector35_hold10,leadership_liquid,True,universe,universe_cross_sectional,12,0.09,0.35,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2018-01-02,2026-04-02,6.09816573134462,0.26827720022116486,-0.40875068693250227,0.3153671719476812,0.9141162663486204,1.1244027562297374,0.6563345550180468,3.5328519256308097,10.428784860557768,10.322082931533268,0.828585573363817,0.3794972678941664,0.9364444522240166,0.41091217676676,-0.024269527565687454,0.47499868834075887,0.828585573363817,0.12769087702016074,0.2489303347618909,0.3794972678941664,0.9364444522240166,0.41091217676676,0.08929378113430118,0.08199436501788054,0.16654229449683122,0.9226686884003032,3.5328519256308097,0.2913333333333333,3.4489795918367347,61.0,0.6235294117647059,"{""Information Technology"": 0.21430976430976434, ""Consumer Discretionary"": 0.13434343434343435, ""Health Care"": 0.10707070707070708, ""Industrials"": 0.07457912457912458, ""Communication"": 0.0632996632996633, ""Financials"": 0.06043771043771043, ""Energy"": 0.05892255892255893, ""Materials"": 0.05521885521885522, ""Utilities"": 0.019023569023569022, ""Consumer Staples"": 0.012626262626262626, ""Real Estate"": 0.004208754208754209}"
final_comparison,aggressive_alt_spec,5.0,OOS Sample,v11_leadership_liquid_norm_universe_cross_sectional_h12_cap9_sector35_hold10,leadership_liquid,True,universe,universe_cross_sectional,12,0.09,0.35,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2022-01-03,2026-04-02,2.4430992657043165,0.3382263033129467,-0.34045794622990344,0.3151815247357876,1.0859074212568376,1.5161360085041025,0.993445173062726,3.844943548387097,12.253548387096775,12.0,0.8348493203796685,0.8685924962539002,1.3049852128404669,0.5123845328559922,-0.024269527565687454,0.47499868834075887,0.8348493203796685,0.23817773828313385,0.2505069895043087,0.8685924962539002,1.3049852128404669,0.5123845328559922,0.1347950119176551,0.13548890107725847,0.16654229449683153,1.0,3.5328519256308097,0.2913333333333333,3.4489795918367347,61.0,0.6235294117647059,"{""Information Technology"": 0.21430976430976434, ""Consumer Discretionary"": 0.13434343434343435, ""Health Care"": 0.10707070707070708, ""Industrials"": 0.07457912457912458, ""Communication"": 0.0632996632996633, ""Financials"": 0.06043771043771043, ""Energy"": 0.05892255892255893, ""Materials"": 0.05521885521885522, ""Utilities"": 0.019023569023569022, ""Consumer Staples"": 0.012626262626262626, ""Real Estate"": 0.004208754208754209}"
final_comparison,aggressive_alt_spec,5.0,2022,v11_leadership_liquid_norm_universe_cross_sectional_h12_cap9_sector35_hold10,leadership_liquid,True,universe,universe_cross_sectional,12,0.09,0.35,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2022-01-03,2022-12-30,-0.024269527565687454,-0.02455171278002377,-0.15912984560159582,0.22087267064204394,-0.0007509643882581444,-0.0010714575919058816,-0.15428729090514215,2.7823753462603875,12.141274238227146,12.0,0.3784507077192514,1.2653462432843012,0.8294370303920522,0.35427151186309463,-0.024269527565687454,0.47499868834075887,0.3784507077192514,0.1299985224232407,0.27168395665135825,1.2653462432843012,0.8294370303920522,0.35427151186309463,,,,,3.5328519256308097,0.2913333333333333,3.4489795918367347,61.0,0.6235294117647059,"{""Information Technology"": 0.21430976430976434, ""Consumer Discretionary"": 0.13434343434343435, ""Health Care"": 0.10707070707070708, ""Industrials"": 0.07457912457912458, ""Communication"": 0.0632996632996633, ""Financials"": 0.06043771043771043, ""Energy"": 0.05892255892255893, ""Materials"": 0.05521885521885522, ""Utilities"": 0.019023569023569022, ""Consumer Staples"": 0.012626262626262626, ""Real Estate"": 0.004208754208754209}"
final_comparison,aggressive_alt_spec,5.0,2023+,v11_leadership_liquid_norm_universe_cross_sectional_h12_cap9_sector35_hold10,leadership_liquid,True,universe,universe_cross_sectional,12,0.09,0.35,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2023-01-03,2026-04-02,2.528740121351604,0.47499868834075887,-0.3404579462299032,0.33870570636478015,1.3218439582651151,1.8526330083474223,1.3951758024763607,4.18162447257384,12.329113924050633,12.0,1.2030852224046247,0.733801547896373,1.410285514294323,0.7876633239427995,-0.024269527565687454,0.47499868834075887,1.2030852224046247,0.12409852883189167,0.24356226476763881,0.733801547896373,1.410285514294323,0.7876633239427995,0.1239143513217766,0.1312848431963202,0.16654229449683275,1.0,3.5328519256308097,0.2913333333333333,3.4489795918367347,61.0,0.6235294117647059,"{""Information Technology"": 0.21430976430976434, ""Consumer Discretionary"": 0.13434343434343435, ""Health Care"": 0.10707070707070708, ""Industrials"": 0.07457912457912458, ""Communication"": 0.0632996632996633, ""Financials"": 0.06043771043771043, ""Energy"": 0.05892255892255893, ""Materials"": 0.05521885521885522, ""Utilities"": 0.019023569023569022, ""Consumer Staples"": 0.012626262626262626, ""Real Estate"": 0.004208754208754209}"
final_comparison,defensive_baseline,0.0,Full Sample,,IWB_proxy_russell_1000,False,industry_like_sector_zscore,industry_like_sector_zscore,24,0.06,0.2,0.15,spy_breadth_defensive,SPY,broad,0.5,0.1,2018-01-02,2026-04-02,2.538178055078061,0.16559516064907287,-0.2730484175464801,0.201047263416303,0.8646969497235207,1.0403792239790637,0.6064681206983525,3.9264577108233722,10.428784860557768,20.644165863066537,0.46519403397470116,-0.09477770673025981,0.5987938135243703,0.2902658604451064,-0.13824001776887718,0.3103099651215735,0.46519403397470116,0.08368389483648302,0.21069220889795975,-0.09477770673025981,0.5987938135243703,0.2902658604451064,0.057673913895471246,0.06338813126737328,0.10933536161969648,0.9203942380591357,3.9264577108233722,0.32379166666666653,,,,{}
final_comparison,defensive_baseline,0.0,OOS Sample,,IWB_proxy_russell_1000,False,industry_like_sector_zscore,industry_like_sector_zscore,24,0.06,0.2,0.15,spy_breadth_defensive,SPY,broad,0.5,0.1,2022-01-03,2026-04-02,1.071043284702037,0.18715779728000648,-0.25408275519467394,0.21895931198687688,0.895998873842317,1.1636566229106875,0.7366017309463183,4.530278225806452,12.253548387096775,24.0,0.5689733118815895,0.35578300589721534,0.8310307219113183,0.4092760231754166,-0.13824001776887718,0.3103099651215735,0.5689733118815895,0.1252536983321034,0.2010153109087827,0.35578300589721534,0.8310307219113183,0.4092760231754166,0.0805418280777839,0.07527559483993654,0.10933536161969667,1.0,3.9264577108233722,0.32379166666666653,,,,{}
final_comparison,defensive_baseline,0.0,2022,,IWB_proxy_russell_1000,False,industry_like_sector_zscore,industry_like_sector_zscore,24,0.06,0.2,0.15,spy_breadth_defensive,SPY,broad,0.5,0.1,2022-01-03,2022-12-30,-0.13824001776887718,-0.13974811002293708,-0.17144434318856605,0.11751977166385677,-1.211817355665259,-1.3557589284939886,-0.8151223156382167,3.3304189750692514,12.141274238227146,24.0,0.1968545582502936,0.7299157151669845,0.1938551786941065,0.30669321002426575,-0.13824001776887718,0.3103099651215735,0.1968545582502936,-0.07470631433241989,0.27609714148601233,0.7299157151669845,0.1938551786941065,0.30669321002426575,,,,,3.9264577108233722,0.32379166666666653,,,,{}
final_comparison,defensive_baseline,0.0,2023+,,IWB_proxy_russell_1000,False,industry_like_sector_zscore,industry_like_sector_zscore,24,0.06,0.2,0.15,spy_breadth_defensive,SPY,broad,0.5,0.1,2023-01-03,2026-04-02,1.403271592329042,0.3103099651215735,-0.25408275519467394,0.24139556176087082,1.2447110572520121,1.6850627853586875,1.2212948686101077,4.911097046413501,12.329113924050633,24.0,0.8670848272461176,0.18374695563276253,0.9721200568223506,0.5878753100222673,-0.13824001776887718,0.3103099651215735,0.8670848272461176,0.06723081592928512,0.17131168293022417,0.18374695563276253,0.9721200568223506,0.5878753100222673,0.0788784509628732,0.08266611092547863,0.1093353616196975,1.0,3.9264577108233722,0.32379166666666653,,,,{}
final_comparison,defensive_baseline,5.0,Full Sample,,IWB_proxy_russell_1000,False,industry_like_sector_zscore,industry_like_sector_zscore,24,0.06,0.2,0.15,spy_breadth_defensive,SPY,broad,0.5,0.1,2018-01-02,2026-04-02,2.48139574393527,0.16331062031314847,-0.2761975873275607,0.20104565807249608,0.8549194866751278,1.0286443089448685,0.5912818496834578,3.9264577108233722,10.428784860557768,20.644165863066537,0.4650971394129207,-0.10410189148245973,0.5952102340510436,0.2935293537826062,-0.13965933707208145,0.3070940420390593,0.4650971394129207,0.08173556971869761,0.21071691111120908,-0.10410189148245973,0.5952102340510436,0.2935293537826062,0.055602419801362865,0.06138367772357121,0.10694880553831143,0.9143290371493555,3.9264577108233722,0.32379166666666653,,,,{}
final_comparison,defensive_baseline,5.0,OOS Sample,,IWB_proxy_russell_1000,False,industry_like_sector_zscore,industry_like_sector_zscore,24,0.06,0.2,0.15,spy_breadth_defensive,SPY,broad,0.5,0.1,2022-01-03,2026-04-02,1.0512136613648755,0.18446943665750348,-0.2543933164893194,0.21897443101811265,0.8855596641926721,1.1503033015067359,0.7251347606266549,4.530278225806452,12.253548387096775,24.0,0.5689186019275582,0.34442483614327235,0.8269150562915084,0.41304589507671713,-0.13965933707208145,0.3070940420390593,0.5689186019275582,0.12298814563447615,0.20104664623934565,0.34442483614327235,0.8269150562915084,0.41304589507671713,0.07833078402307643,0.07317113608078851,0.10694880553831161,1.0,3.9264577108233722,0.32379166666666653,,,,{}
final_comparison,defensive_baseline,5.0,2022,,IWB_proxy_russell_1000,False,industry_like_sector_zscore,industry_like_sector_zscore,24,0.06,0.2,0.15,spy_breadth_defensive,SPY,broad,0.5,0.1,2022-01-03,2022-12-30,-0.13965933707208145,-0.14118161178774558,-0.17144434318856616,0.11753290830641766,-1.22574087079287,-1.371223647029373,-0.8234836400082587,3.3304189750692514,12.141274238227146,24.0,0.1967768367332438,0.7238402661432135,0.19246784304655362,0.3086800951374617,-0.13965933707208145,0.3070940420390593,0.1967768367332438,-0.07638543632023233,0.2761317121939857,0.7238402661432135,0.19246784304655362,0.3086800951374617,,,,,3.9264577108233722,0.32379166666666653,,,,{}
final_comparison,defensive_baseline,5.0,2023+,,IWB_proxy_russell_1000,False,industry_like_sector_zscore,industry_like_sector_zscore,24,0.06,0.2,0.15,spy_breadth_defensive,SPY,broad,0.5,0.1,2023-01-03,2026-04-02,1.3841877406842245,0.3070940420390593,-0.2543933164893192,0.24141291820070146,1.2344178357685558,1.6712222513704722,1.207162382553996,4.911097046413501,12.329113924050633,24.0,0.867059937521871,0.16933799459973709,0.967400259004905,0.5947494072711766,-0.13965933707208145,0.3070940420390593,0.867059937521871,0.06477419812592226,0.17134186210188698,0.16933799459973709,0.967400259004905,0.5947494072711766,0.07656616530732181,0.08038510143060026,0.10694880553831246,1.0,3.9264577108233722,0.32379166666666653,,,,{}
final_comparison,QQQ,0.0,Full Sample,,QQQ,False,n/a,n/a,1,1.0,1.0,0.0,buy_and_hold,QQQ,n/a,1.0,1.0,2018-01-02,2026-04-02,2.8940989094927816,0.1792222552238001,-0.35118723599276813,0.2388467282049047,0.8114571267869678,1.0593469416462555,0.510332486080134,0.0,0.0,1.0,1.0000000000000002,,1.0,1.0,-0.3257698426438349,0.2820758070709475,1.0000000000000002,-3.812130507824736e-17,0.0,,1.0,1.0,-3.9565997843477607e-16,-3.0054084221298183e-16,-1.1201976846120232e-15,0.012130401819560273,0.0,0.0,0.0,,,{}
final_comparison,QQQ,0.0,OOS Sample,,QQQ,False,n/a,n/a,1,1.0,1.0,0.0,buy_and_hold,QQQ,n/a,1.0,1.0,2022-01-03,2026-04-02,0.509796264478577,0.10194835932006052,-0.3482798151717964,0.23373063013952572,0.533389506273177,0.7611634213814743,0.2927196893962182,0.0,0.0,1.0,1.0,,1.0,1.0,-0.3257698426438349,0.2820758070709475,1.0,0.0,0.0,,1.0,1.0,-6.592395439831089e-16,-7.103692634125025e-16,-9.56266316132215e-16,0.0,0.0,0.0,0.0,,,{}
final_comparison,QQQ,0.0,2022,,QQQ,False,n/a,n/a,1,1.0,1.0,0.0,buy_and_hold,QQQ,n/a,1.0,1.0,2022-01-03,2022-12-30,-0.3257698426438349,-0.3288914717162824,-0.3482798151717964,0.32086102146109985,-1.071928711855394,-1.7749071078768446,-0.9443311308582432,0.0,0.0,1.0,1.0,,1.0,1.0,-0.3257698426438349,0.2820758070709475,1.0,0.0,0.0,,1.0,1.0,,,,,0.0,0.0,0.0,,,{}
final_comparison,QQQ,0.0,2023+,,QQQ,False,n/a,n/a,1,1.0,1.0,0.0,buy_and_hold,QQQ,n/a,1.0,1.0,2023-01-03,2026-04-02,1.2392891329555642,0.2820758070709475,-0.22768310492842736,0.19848692172228272,1.3552012513395006,1.9271438034821815,1.2388965231285765,0.0,0.0,1.0,1.0,,1.0,1.0,-0.3257698426438349,0.2820758070709475,1.0,0.0,0.0,,1.0,1.0,-3.642919299551295e-17,-5.4643789493269423e-17,-5.4643789493269423e-17,0.06666666666666667,0.0,0.0,0.0,,,{}
final_comparison,QQQ,5.0,Full Sample,,QQQ,False,n/a,n/a,1,1.0,1.0,0.0,buy_and_hold,QQQ,n/a,1.0,1.0,2018-01-02,2026-04-02,2.8940989094927816,0.1792222552238001,-0.35118723599276813,0.2388467282049047,0.8114571267869678,1.0593469416462555,0.510332486080134,0.0,0.0,1.0,1.0000000000000002,,1.0,1.0,-0.3257698426438349,0.2820758070709475,1.0000000000000002,-3.812130507824736e-17,0.0,,1.0,1.0,-3.9565997843477607e-16,-3.0054084221298183e-16,-1.1201976846120232e-15,0.012130401819560273,0.0,0.0,0.0,,,{}
final_comparison,QQQ,5.0,OOS Sample,,QQQ,False,n/a,n/a,1,1.0,1.0,0.0,buy_and_hold,QQQ,n/a,1.0,1.0,2022-01-03,2026-04-02,0.509796264478577,0.10194835932006052,-0.3482798151717964,0.23373063013952572,0.533389506273177,0.7611634213814743,0.2927196893962182,0.0,0.0,1.0,1.0,,1.0,1.0,-0.3257698426438349,0.2820758070709475,1.0,0.0,0.0,,1.0,1.0,-6.592395439831089e-16,-7.103692634125025e-16,-9.56266316132215e-16,0.0,0.0,0.0,0.0,,,{}
final_comparison,QQQ,5.0,2022,,QQQ,False,n/a,n/a,1,1.0,1.0,0.0,buy_and_hold,QQQ,n/a,1.0,1.0,2022-01-03,2022-12-30,-0.3257698426438349,-0.3288914717162824,-0.3482798151717964,0.32086102146109985,-1.071928711855394,-1.7749071078768446,-0.9443311308582432,0.0,0.0,1.0,1.0,,1.0,1.0,-0.3257698426438349,0.2820758070709475,1.0,0.0,0.0,,1.0,1.0,,,,,0.0,0.0,0.0,,,{}
final_comparison,QQQ,5.0,2023+,,QQQ,False,n/a,n/a,1,1.0,1.0,0.0,buy_and_hold,QQQ,n/a,1.0,1.0,2023-01-03,2026-04-02,1.2392891329555642,0.2820758070709475,-0.22768310492842736,0.19848692172228272,1.3552012513395006,1.9271438034821815,1.2388965231285765,0.0,0.0,1.0,1.0,,1.0,1.0,-0.3257698426438349,0.2820758070709475,1.0,0.0,0.0,,1.0,1.0,-3.642919299551295e-17,-5.4643789493269423e-17,-5.4643789493269423e-17,0.06666666666666667,0.0,0.0,0.0,,,{}
