experiment_group,cost_bps_one_way,period,scenario,universe_filter,leadership_only,group_normalization,group_normalization_label,holdings_count,single_name_cap,sector_cap,hold_bonus,regime_name,benchmark_symbol,breadth_mode,soft_defense_exposure,hard_defense_exposure,Start,End,Total Return,CAGR,Max Drawdown,Volatility,Sharpe,Sortino,Calmar,Turnover/Year,Rebalances/Year,Average Names Held,Beta vs QQQ,Information Ratio vs QQQ,Up Capture vs QQQ,Down Capture vs QQQ,2022 Return,2023+ CAGR,beta_vs_qqq,alpha_ann_vs_qqq,tracking_error_vs_qqq,information_ratio_vs_qqq,up_capture_vs_qqq,down_capture_vs_qqq,rolling_36m_alpha_positive_ratio,strategy,rolling_36m_alpha_mean,rolling_36m_alpha_median,rolling_36m_alpha_last,annual_turnover,average_monthly_turnover,average_names_replaced_per_rebalance,median_holding_duration_days,top5_continuity,avg_sector_weights_json,spy_sanity_full_cagr,spy_sanity_full_ir_vs_qqq,spy_sanity_full_maxdd,spy_sanity_oos_cagr,spy_sanity_oos_cagr_minus_qqq,spy_sanity_oos_maxdd,spy_sanity_pass
v1_1_local_grid,5.0,2022,v11_leadership_liquid_norm_universe_cross_sectional_h16_cap9_sector30_hold10,leadership_liquid,True,universe,universe_cross_sectional,16,0.09,0.3,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2022-01-03,2022-12-30,-0.02145953359965136,-0.021709411259648315,-0.1423174048540351,0.199943155630568,-0.00858988098017193,-0.012151834766910877,-0.15254220860698045,2.9467884349030466,12.141274238227146,16.0,0.34644842590097624,1.2789989273247793,0.7922870376326082,0.34289902800296496,-0.02145953359965136,0.4118937308887436,0.34644842590097624,0.11744003268924465,0.2675707119047761,1.2789989273247793,0.7922870376326082,0.34289902800296496,0.9143290371493555,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,2023+,v11_leadership_liquid_norm_universe_cross_sectional_h16_cap9_sector30_hold10,leadership_liquid,True,universe,universe_cross_sectional,16,0.09,0.3,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2023-01-03,2026-04-02,2.0620383631102426,0.4118937308887436,-0.33291336017232764,0.3107875163441985,1.2700461792368536,1.7680069116140744,1.237240015466886,3.7834968354430383,12.329113924050633,16.0,1.1277032292617242,0.579127478022151,1.3256397214999414,0.9784184850886657,-0.02145953359965136,0.4118937308887436,1.1277032292617242,0.09137391651343475,0.21709343411622478,0.579127478022151,1.3256397214999414,0.9784184850886657,0.9143290371493555,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,OOS Sample,v11_leadership_liquid_norm_universe_cross_sectional_h16_cap9_sector30_hold10,leadership_liquid,True,universe,universe_cross_sectional,16,0.09,0.3,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2022-01-03,2026-04-02,1.9963284479736503,0.29510801229238237,-0.332913360172328,0.28874105359102215,1.0437405851718524,1.445568687824212,0.8864408810136781,3.5788608870967744,12.253548387096775,16.0,0.7786741770259418,0.7680962469897296,1.2289497929747895,0.5747536649823695,-0.02145953359965136,0.4118937308887436,0.7786741770259418,0.2042938628590248,0.23005097540797279,0.7680962469897296,1.2289497929747895,0.5747536649823695,1.0,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,Full Sample,v11_leadership_liquid_norm_universe_cross_sectional_h16_cap9_sector30_hold15,leadership_liquid,True,universe,universe_cross_sectional,16,0.09,0.3,0.15,qqq_breadth,QQQ,broad,0.6,0.0,2018-01-02,2026-04-02,5.1883718431901675,0.2473561280962211,-0.4228869749983737,0.2921755601966882,0.9052927979257394,1.0984171030647738,0.584922550752887,3.1983627988047805,10.428784860557768,13.76277724204436,0.7849499634779864,0.3074809009525096,0.8909609708146269,0.4320233514569825,-0.02505984192500965,0.4408527704713423,0.7849499634779864,0.11237023249632234,0.22990224871000542,0.3074809009525096,0.8909609708146269,0.4320233514569825,0.9226686884003032,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,2022,v11_leadership_liquid_norm_universe_cross_sectional_h16_cap9_sector30_hold15,leadership_liquid,True,universe,universe_cross_sectional,16,0.09,0.3,0.15,qqq_breadth,QQQ,broad,0.6,0.0,2022-01-03,2022-12-30,-0.02505984192500965,-0.02535109632894994,-0.142317404854035,0.20045254032440976,-0.026508410999757145,-0.03760446136171434,-0.1781306815912698,2.7697281855955675,12.141274238227146,16.0,0.3515533069176899,1.273113435240997,0.7789005973451815,0.34351679559606874,-0.02505984192500965,0.4408527704713423,0.3515533069176899,0.1155996157728641,0.265982946783086,1.273113435240997,0.7789005973451815,0.34351679559606874,0.9226686884003032,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,2023+,v11_leadership_liquid_norm_universe_cross_sectional_h16_cap9_sector30_hold15,leadership_liquid,True,universe,universe_cross_sectional,16,0.09,0.3,0.15,qqq_breadth,QQQ,broad,0.6,0.0,2023-01-03,2026-04-02,2.2705291421279714,0.4408527704713423,-0.33291336017232753,0.31051344258963093,1.336561518762914,1.8618596733018011,1.3242267304716806,3.5792958860759496,12.329113924050633,16.0,1.1258091428589692,0.6728126094253393,1.379993959667658,0.953979724075156,-0.02505984192500965,0.4408527704713423,1.1258091428589692,0.11218922702989345,0.21704497163937236,0.6728126094253393,1.379993959667658,0.953979724075156,0.9226686884003032,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,OOS Sample,v11_leadership_liquid_norm_universe_cross_sectional_h16_cap9_sector30_hold15,leadership_liquid,True,universe,universe_cross_sectional,16,0.09,0.3,0.15,qqq_breadth,QQQ,broad,0.6,0.0,2022-01-03,2026-04-02,2.1885701988151083,0.314225702755486,-0.332913360172328,0.2886228985933509,1.09502267159394,1.5186707588882244,0.9438663038119931,3.3815080645161295,12.253548387096775,16.0,0.7800866212599747,0.8336534894196184,1.2710235241605587,0.5662301352016825,-0.02505984192500965,0.4408527704713423,0.7800866212599747,0.2187956354540922,0.22956678586336154,0.8336534894196184,1.2710235241605587,0.5662301352016825,1.0,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,Full Sample,v11_leadership_liquid_norm_universe_cross_sectional_h16_cap9_sector35_hold05,leadership_liquid,True,universe,universe_cross_sectional,16,0.09,0.35,0.05,qqq_breadth,QQQ,broad,0.6,0.0,2018-01-02,2026-04-02,4.855990831245223,0.23903340455199662,-0.4186562738628984,0.29661680947644525,0.8736135343344457,1.057853094590765,0.5709538336699459,3.4939460906374498,10.428784860557768,13.76277724204436,0.7899327965416807,0.2787520274413315,0.8725685214469343,0.43681972398568153,-0.022679731919858503,0.40645003960662085,0.7899327965416807,0.10602851918153822,0.23431068845535521,0.2787520274413315,0.8725685214469343,0.43681972398568153,0.9166034874905231,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,2022,v11_leadership_liquid_norm_universe_cross_sectional_h16_cap9_sector35_hold05,leadership_liquid,True,universe,universe_cross_sectional,16,0.09,0.35,0.05,qqq_breadth,QQQ,broad,0.6,0.0,2022-01-03,2022-12-30,-0.022679731919858503,-0.022943650477203814,-0.14565586637391448,0.2070819035664069,-0.007259194178813749,-0.010208805051457716,-0.15751957712643694,2.946788434903047,12.141274238227146,16.0,0.35139702559275826,1.2632625128511275,0.8232173702124614,0.3550393264526255,-0.022679731919858503,0.40645003960662085,0.35139702559275826,0.11935629492782389,0.2710734231301069,1.2632625128511275,0.8232173702124614,0.3550393264526255,0.9166034874905231,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,2023+,v11_leadership_liquid_norm_universe_cross_sectional_h16_cap9_sector35_hold05,leadership_liquid,True,universe,universe_cross_sectional,16,0.09,0.35,0.05,qqq_breadth,QQQ,broad,0.6,0.0,2023-01-03,2026-04-02,2.023901046901288,0.40645003960662085,-0.3338872887775495,0.314803181152079,1.2455074978585332,1.7369777473783612,1.2173270839232695,4.033931962025316,12.329113924050633,16.0,1.1335541379384724,0.5550865090669806,1.2937518240959185,0.9079380898520936,-0.022679731919858503,0.40645003960662085,1.1335541379384724,0.0871753069864471,0.2217672304610367,0.5550865090669806,1.2937518240959185,0.9079380898520936,0.9166034874905231,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,OOS Sample,v11_leadership_liquid_norm_universe_cross_sectional_h16_cap9_sector35_hold05,leadership_liquid,True,universe,universe_cross_sectional,16,0.09,0.35,0.05,qqq_breadth,QQQ,broad,0.6,0.0,2022-01-03,2026-04-02,1.955319781805386,0.2909091193202431,-0.33388728877754936,0.2932142673961302,1.0211455850543392,1.4169164972737243,0.8712794080461679,3.7703225806451615,12.253548387096775,16.0,0.7840732066078646,0.7455438549928196,1.2084500264472735,0.5567517062154663,-0.022679731919858503,0.40645003960662085,0.7840732066078646,0.20166446711557826,0.23438592920485352,0.7455438549928196,1.2084500264472735,0.5567517062154663,1.0,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,Full Sample,v11_leadership_liquid_norm_universe_cross_sectional_h16_cap9_sector35_hold10,leadership_liquid,True,universe,universe_cross_sectional,16,0.09,0.35,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2018-01-02,2026-04-02,4.6882446308392645,0.23467426004211944,-0.42199328280724857,0.2968727455847622,0.8612040449506936,1.0432941037844614,0.5561089941550331,3.365102091633466,10.428784860557768,13.76277724204436,0.7933099797094271,0.2645463768324971,0.8681127677448874,0.44518218683631605,-0.016227002667865476,0.4105888101658053,0.7933099797094271,0.10191352427245393,0.233812045593653,0.2645463768324971,0.8681127677448874,0.44518218683631605,0.8999241849886277,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,2022,v11_leadership_liquid_norm_universe_cross_sectional_h16_cap9_sector35_hold10,leadership_liquid,True,universe,universe_cross_sectional,16,0.09,0.35,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2022-01-03,2022-12-30,-0.016227002667865476,-0.016416464101092543,-0.14764092671149698,0.20827714817293097,0.0256785571993303,0.03642426276156302,-0.11119182510396809,2.731786703601108,12.141274238227146,16.0,0.35335036666208447,1.2877123426528467,0.8232173702124614,0.345153662179117,-0.016227002667865476,0.4105888101658053,0.35335036666208447,0.12687963174302713,0.27124722386561684,1.2877123426528467,0.8232173702124614,0.345153662179117,0.8999241849886277,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,2023+,v11_leadership_liquid_norm_universe_cross_sectional_h16_cap9_sector35_hold10,leadership_liquid,True,universe,universe_cross_sectional,16,0.09,0.35,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2023-01-03,2026-04-02,2.0528662293369146,0.4105888101658053,-0.3351115298934131,0.31549117332575427,1.2527998369416145,1.748722559183964,1.225230329426143,3.872112341772152,12.329113924050633,16.0,1.1456828867050184,0.5723705812007058,1.3075572300519696,0.9225941448189742,-0.016227002667865476,0.4105888101658053,1.1456828867050184,0.08707036621925969,0.2205870985570226,0.5723705812007058,1.3075572300519696,0.9225941448189742,0.8999241849886277,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,OOS Sample,v11_leadership_liquid_norm_universe_cross_sectional_h16_cap9_sector35_hold10,leadership_liquid,True,universe,universe_cross_sectional,16,0.09,0.35,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2022-01-03,2026-04-02,2.003327360888832,0.2958202391597793,-0.3351115298934133,0.29397443398515016,1.0322047109731451,1.4348110147452444,0.8827515999042732,3.5965342741935484,12.253548387096775,16.0,0.7915976282519581,0.7653482861141431,1.2197526912424996,0.5558195229752909,-0.016227002667865476,0.4105888101658053,0.7915976282519581,0.20475374253031692,0.23358297587855809,0.7653482861141431,1.2197526912424996,0.5558195229752909,1.0,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,Full Sample,v11_leadership_liquid_norm_universe_cross_sectional_h16_cap9_sector35_hold15,leadership_liquid,True,universe,universe_cross_sectional,16,0.09,0.35,0.15,qqq_breadth,QQQ,broad,0.6,0.0,2018-01-02,2026-04-02,4.72990468807659,0.23576729961295095,-0.4299762889842619,0.29804373962529673,0.8619799947295577,1.0443816706941946,0.548326281362879,3.2301948456175302,10.428784860557768,13.76277724204436,0.798625843746447,0.2696264692526482,0.873721462827274,0.44930005574200815,-0.02077967339446074,0.4233700693996967,0.798625843746447,0.10212296781706356,0.23400470092812073,0.2696264692526482,0.873721462827274,0.44930005574200815,0.8862774829416225,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,2022,v11_leadership_liquid_norm_universe_cross_sectional_h16_cap9_sector35_hold15,leadership_liquid,True,universe,universe_cross_sectional,16,0.09,0.35,0.15,qqq_breadth,QQQ,broad,0.6,0.0,2022-01-03,2022-12-30,-0.02077967339446074,-0.021021719999537836,-0.14764092671149698,0.20771200934292994,0.002776703877397106,0.003928381042336737,-0.14238409679326977,2.6938452216066477,12.141274238227146,16.0,0.3601451844500483,1.284466051829063,0.8049015691173307,0.345153662179117,-0.02077967339446074,0.4233700693996967,0.3601451844500483,0.12444514041299096,0.26821798495222166,1.284466051829063,0.8049015691173307,0.345153662179117,0.8862774829416225,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,2023+,v11_leadership_liquid_norm_universe_cross_sectional_h16_cap9_sector35_hold15,leadership_liquid,True,universe,universe_cross_sectional,16,0.09,0.35,0.15,qqq_breadth,QQQ,broad,0.6,0.0,2023-01-03,2026-04-02,2.143526945056749,0.4233700693996967,-0.33511152989341353,0.31636863545950633,1.2788439518210453,1.784697466386444,1.2633706441982313,3.7334098101265827,12.329113924050633,16.0,1.152134349389291,0.6144158503094959,1.3333307524427787,0.922679731316081,-0.02077967339446074,0.4233700693996967,1.152134349389291,0.09467381455219595,0.22069155807487795,0.6144158503094959,1.3333307524427787,0.922679731316081,0.8862774829416225,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,OOS Sample,v11_leadership_liquid_norm_universe_cross_sectional_h16_cap9_sector35_hold15,leadership_liquid,True,universe,universe_cross_sectional,16,0.09,0.35,0.15,qqq_breadth,QQQ,broad,0.6,0.0,2022-01-03,2026-04-02,2.078205481831782,0.30336174068032706,-0.3351115298934134,0.29461415808563873,1.0503847141966058,1.459115627564885,0.9052560524456297,3.4816572580645166,12.253548387096775,16.0,0.798282847210603,0.7936835308108053,1.2375333907498334,0.5558507472375788,-0.02077967339446074,0.4233700693996967,0.798282847210603,0.2099367124305084,0.2328242122389034,0.7936835308108053,1.2375333907498334,0.5558507472375788,1.0,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,Full Sample,v11_leadership_liquid_norm_universe_cross_sectional_h16_cap10_sector25_hold05,leadership_liquid,True,universe,universe_cross_sectional,16,0.1,0.25,0.05,qqq_breadth,QQQ,broad,0.6,0.0,2018-01-02,2026-04-02,4.645850527651861,0.23355471570626163,-0.40256951082991266,0.28990221408482136,0.8716240544191903,1.0554920409909507,0.5801599709445941,3.487882843625498,10.428784860557768,13.76277724204436,0.7803661786221007,0.2580343479441404,0.8550208365906748,0.43063487342967405,-0.048313862184410916,0.4050301763105253,0.7803661786221007,0.10143994647319525,0.22815514245737908,0.2580343479441404,0.8550208365906748,0.43063487342967405,0.913570887035633,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,2022,v11_leadership_liquid_norm_universe_cross_sectional_h16_cap10_sector25_hold05,leadership_liquid,True,universe,universe_cross_sectional,16,0.1,0.25,0.05,qqq_breadth,QQQ,broad,0.6,0.0,2022-01-03,2022-12-30,-0.048313862184410916,-0.04886852543629583,-0.13246155389315584,0.18502207538662196,-0.1758127669162699,-0.24464481190861223,-0.36892610723646974,3.161790166204986,12.141274238227146,16.0,0.354427626763235,1.2289733740917672,0.6315671009586394,0.3252288469708971,-0.048313862184410916,0.4050301763105253,0.354427626763235,0.08937264505757762,0.253391086389669,1.2289733740917672,0.6315671009586394,0.3252288469708971,0.913570887035633,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,2023+,v11_leadership_liquid_norm_universe_cross_sectional_h16_cap10_sector25_hold05,leadership_liquid,True,universe,universe_cross_sectional,16,0.1,0.25,0.05,qqq_breadth,QQQ,broad,0.6,0.0,2023-01-03,2026-04-02,2.0140080961175437,0.4050301763105253,-0.3316850716261458,0.3098901408815452,1.2570334332142945,1.7555141992279961,1.2211287481971735,3.914493670886076,12.329113924050633,16.0,1.1118114275676578,0.5512517514875035,1.301514084438196,0.9476120347019372,-0.048313862184410916,0.4050301763105253,1.1118114275676578,0.09047641790012026,0.2186887256026429,0.5512517514875035,1.301514084438196,0.9476120347019372,0.913570887035633,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,OOS Sample,v11_leadership_liquid_norm_universe_cross_sectional_h16_cap10_sector25_hold05,leadership_liquid,True,universe,universe_cross_sectional,16,0.1,0.25,0.05,qqq_breadth,QQQ,broad,0.6,0.0,2022-01-03,2026-04-02,1.868389724339036,0.28185888377297896,-0.33168507162614536,0.2856712272209717,1.0157181566971227,1.4036421893331343,0.8497786240155922,3.729084677419355,12.253548387096775,16.0,0.773658231178799,0.7277755818172316,1.1800613798627144,0.5522910186236613,-0.048313862184410916,0.4050301763105253,0.773658231178799,0.19370989424237842,0.22739425594634818,0.7277755818172316,1.1800613798627144,0.5522910186236613,1.0,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,Full Sample,v11_leadership_liquid_norm_universe_cross_sectional_h16_cap10_sector25_hold10,leadership_liquid,True,universe,universe_cross_sectional,16,0.1,0.25,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2018-01-02,2026-04-02,4.64067344219421,0.23341749341399276,-0.4056139768302768,0.2906444495702754,0.8697520697536926,1.0528117208647485,0.5754670863121241,3.3878392679282867,10.428784860557768,13.76277724204436,0.785875609366005,0.2589774717677272,0.8558142029978283,0.43095550287138445,-0.05176007052803533,0.40883516018903077,0.785875609366005,0.10047501067562342,0.22772147462094117,0.2589774717677272,0.8558142029978283,0.43095550287138445,0.9082638362395754,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,2022,v11_leadership_liquid_norm_universe_cross_sectional_h16_cap10_sector25_hold10,leadership_liquid,True,universe,universe_cross_sectional,16,0.1,0.25,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2022-01-03,2022-12-30,-0.05176007052803533,-0.05235319894542689,-0.1423174048540351,0.18888241728706406,-0.18767590485167795,-0.2615830111696846,-0.36786223722335204,2.984729916897507,12.141274238227146,16.0,0.3607205178418444,1.2160543093231748,0.6315671009586403,0.331388847575603,-0.05176007052803533,0.40883516018903077,0.3607205178418444,0.08861758734448211,0.2536823071793391,1.2160543093231748,0.6315671009586403,0.331388847575603,0.9082638362395754,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,2023+,v11_leadership_liquid_norm_universe_cross_sectional_h16_cap10_sector25_hold10,leadership_liquid,True,universe,universe_cross_sectional,16,0.1,0.25,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2023-01-03,2026-04-02,2.040569987733138,0.40883516018903077,-0.33291336017232764,0.3107082276057167,1.2632791733525428,1.757964158633071,1.2280527281254299,3.7834968354430383,12.329113924050633,16.0,1.126607774886425,0.56875511388461,1.3196725498607056,0.9784184850886657,-0.05176007052803533,0.40883516018903077,1.126607774886425,0.08946531772038292,0.2171787210621558,0.56875511388461,1.3196725498607056,0.9784184850886657,0.9082638362395754,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,OOS Sample,v11_leadership_liquid_norm_universe_cross_sectional_h16_cap10_sector25_hold10,leadership_liquid,True,universe,universe_cross_sectional,16,0.1,0.25,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2022-01-03,2026-04-02,1.883189870722644,0.2834143906839488,-0.33291336017232787,0.28694885883311316,1.0167105660406908,1.4022826278778056,0.8513157613657901,3.587697580645162,12.253548387096775,16.0,0.7846558434410011,0.738096919055926,1.1949279508653852,0.5674427087877183,-0.05176007052803533,0.40883516018903077,0.7846558434410011,0.19392131215550623,0.22635844557054066,0.738096919055926,1.1949279508653852,0.5674427087877183,1.0,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,Full Sample,v11_leadership_liquid_norm_universe_cross_sectional_h16_cap10_sector25_hold15,leadership_liquid,True,universe,universe_cross_sectional,16,0.1,0.25,0.15,qqq_breadth,QQQ,broad,0.6,0.0,2018-01-02,2026-04-02,5.010429448347175,0.2429507746701811,-0.4228869749983737,0.29121960102333716,0.8951175907063367,1.0834983966209288,0.5745052201504088,3.2074576693227095,10.428784860557768,13.76277724204436,0.7865112322567628,0.29287335327859904,0.8781635524533877,0.42766362926011076,-0.04640781157141738,0.43773146610547586,0.7865112322567628,0.10823899419536895,0.22829631673335343,0.29287335327859904,0.8781635524533877,0.42766362926011076,0.9120545868081881,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,2022,v11_leadership_liquid_norm_universe_cross_sectional_h16_cap10_sector25_hold15,leadership_liquid,True,universe,universe_cross_sectional,16,0.1,0.25,0.15,qqq_breadth,QQQ,broad,0.6,0.0,2022-01-03,2022-12-30,-0.04640781157141738,-0.04694113642752984,-0.142317404854035,0.18890730670273562,-0.15772565127118482,-0.22010842898763083,-0.3298341230693047,2.8456111495844874,12.141274238227146,16.0,0.35957628334026376,1.23598814867848,0.6563832250559832,0.3322588135122687,-0.04640781157141738,0.43773146610547586,0.35957628334026376,0.0938771897635391,0.25416474565367964,1.23598814867848,0.6563832250559832,0.3322588135122687,0.9120545868081881,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,2023+,v11_leadership_liquid_norm_universe_cross_sectional_h16_cap10_sector25_hold15,leadership_liquid,True,universe,universe_cross_sectional,16,0.1,0.25,0.15,qqq_breadth,QQQ,broad,0.6,0.0,2023-01-03,2026-04-02,2.2475990090013482,0.43773146610547586,-0.33291336017232775,0.310434655745088,1.3298033773619782,1.8517572110136173,1.3148510047145316,3.5792958860759496,12.329113924050633,16.0,1.12471368848367,0.6623985790262266,1.3740267880284218,0.953979724075156,-0.04640781157141738,0.43773146610547586,1.12471368848367,0.11028062823684155,0.2171310952672853,0.6623985790262266,1.3740267880284218,0.953979724075156,0.9120545868081881,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,OOS Sample,v11_leadership_liquid_norm_universe_cross_sectional_h16_cap10_sector25_hold15,leadership_liquid,True,universe,universe_cross_sectional,16,0.1,0.25,0.15,qqq_breadth,QQQ,broad,0.6,0.0,2022-01-03,2026-04-02,2.09688504613209,0.3052212049665055,-0.33291336017232787,0.2867421453265607,1.076227020310798,1.4858044201191187,0.9168187326832186,3.3991814516129035,12.253548387096775,16.0,0.7832212329977538,0.8122592143942384,1.243927311810917,0.5590793685934397,-0.04640781157141738,0.43773146610547586,0.7832212329977538,0.2109558722459245,0.22644271187303222,0.8122592143942384,1.243927311810917,0.5590793685934397,1.0,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,Full Sample,v11_leadership_liquid_norm_universe_cross_sectional_h16_cap10_sector30_hold05,leadership_liquid,True,universe,universe_cross_sectional,16,0.1,0.3,0.05,qqq_breadth,QQQ,broad,0.6,0.0,2018-01-02,2026-04-02,4.823169476277349,0.23818920269170984,-0.40256951082991266,0.29090836063021497,0.8825466324432526,1.0714208162351404,0.5916722361826994,3.474240537848605,10.428784860557768,13.76277724204436,0.7777601833851145,0.2734983790138421,0.8691757885057845,0.4363706157610596,-0.020812597349379125,0.406085567787825,0.7777601833851145,0.10599947531891751,0.23007929494521376,0.2734983790138421,0.8691757885057845,0.4363706157610596,0.9173616376042456,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,2022,v11_leadership_liquid_norm_universe_cross_sectional_h16_cap10_sector30_hold05,leadership_liquid,True,universe,universe_cross_sectional,16,0.1,0.3,0.05,qqq_breadth,QQQ,broad,0.6,0.0,2022-01-03,2022-12-30,-0.020812597349379125,-0.021055023322700595,-0.13531105990719494,0.19754827818759296,-0.007725930935821963,-0.010881606236706875,-0.1556045997802507,3.0100242382271465,12.141274238227146,16.0,0.3429324048645072,1.2817560863332298,0.787462428654147,0.34004008527648577,-0.020812597349379125,0.406085567787825,0.3429324048645072,0.11642197547262663,0.2671443504085023,1.2817560863332298,0.787462428654147,0.34004008527648577,0.9173616376042456,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,2023+,v11_leadership_liquid_norm_universe_cross_sectional_h16_cap10_sector30_hold05,leadership_liquid,True,universe,universe_cross_sectional,16,0.1,0.3,0.05,qqq_breadth,QQQ,broad,0.6,0.0,2023-01-03,2026-04-02,2.021359436108699,0.406085567787825,-0.3316850716261458,0.3099401927801875,1.259313315018279,1.7589822317963466,1.224310656481817,3.9260522151898734,12.329113924050633,16.0,1.1119712582326646,0.5546637886156113,1.303601190966582,0.9476120347019372,-0.020812597349379125,0.406085567787825,1.1119712582326646,0.09120296900937486,0.21873085899057468,0.5546637886156113,1.303601190966582,0.9476120347019372,0.9173616376042456,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,OOS Sample,v11_leadership_liquid_norm_universe_cross_sectional_h16_cap10_sector30_hold05,leadership_liquid,True,universe,universe_cross_sectional,16,0.1,0.3,0.05,qqq_breadth,QQQ,broad,0.6,0.0,2022-01-03,2026-04-02,1.9584770987172289,0.29123397513384086,-0.3316850716261456,0.28765004676680056,1.0361540303720889,1.437797730333744,0.8780436626406309,3.7025745967741934,12.253548387096775,16.0,0.7684032586796776,0.7501718601534071,1.2100319233007926,0.561698717757837,-0.020812597349379125,0.406085567787825,0.7684032586796776,0.20225333181444352,0.23112075924528067,0.7501718601534071,1.2100319233007926,0.561698717757837,1.0,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,Full Sample,v11_leadership_liquid_norm_universe_cross_sectional_h16_cap10_sector30_hold10,leadership_liquid,True,universe,universe_cross_sectional,16,0.1,0.3,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2018-01-02,2026-04-02,4.8620177853010516,0.23918797250713908,-0.4056139768302768,0.2915580876948168,0.8839975312028866,1.072593768172002,0.5896936155314583,3.383291832669322,10.428784860557768,13.76277724204436,0.7829076379964535,0.2783789203392247,0.8718825649251671,0.43541289041434195,-0.02145953359965136,0.4118937308887436,0.7829076379964535,0.10599826287020894,0.22962496526295328,0.2783789203392247,0.8718825649251671,0.43541289041434195,0.9143290371493555,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,2022,v11_leadership_liquid_norm_universe_cross_sectional_h16_cap10_sector30_hold10,leadership_liquid,True,universe,universe_cross_sectional,16,0.1,0.3,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2022-01-03,2022-12-30,-0.02145953359965136,-0.021709411259648315,-0.1423174048540351,0.199943155630568,-0.00858988098017193,-0.012151834766910877,-0.15254220860698045,2.9467884349030466,12.141274238227146,16.0,0.34644842590097624,1.2789989273247793,0.7922870376326082,0.34289902800296496,-0.02145953359965136,0.4118937308887436,0.34644842590097624,0.11744003268924465,0.2675707119047761,1.2789989273247793,0.7922870376326082,0.34289902800296496,0.9143290371493555,,,,,,,,,,,,,,,,,
v1_1_local_grid,5.0,2023+,v11_leadership_liquid_norm_universe_cross_sectional_h16_cap10_sector30_hold10,leadership_liquid,True,universe,universe_cross_sectional,16,0.1,0.3,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2023-01-03,2026-04-02,2.0620383631102426,0.4118937308887436,-0.33291336017232764,0.3107875163441985,1.2700461792368536,1.7680069116140744,1.237240015466886,3.7834968354430383,12.329113924050633,16.0,1.1277032292617242,0.579127478022151,1.3256397214999414,0.9784184850886657,-0.02145953359965136,0.4118937308887436,1.1277032292617242,0.09137391651343475,0.21709343411622478,0.579127478022151,1.3256397214999414,0.9784184850886657,0.9143290371493555,,,,,,,,,,,,,,,,,
