comparison_layer,strategy,display_name,as_of,equity_cost_5bps
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-03-01,2.2405015444536374
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-03-02,2.178291638937165
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-03-03,2.068895961537626
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-03-04,2.007127489359555
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-03-05,2.061378047125418
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-03-08,1.955017734912224
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-03-09,2.0977117833038084
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-03-10,2.086969117685448
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-03-11,2.1737723421440847
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-03-12,2.1419092140867546
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-03-15,2.182212389785526
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-03-16,2.2033022367620276
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-03-17,2.219642545239009
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-03-18,2.0997302626616317
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-03-19,2.1157783764724636
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-03-22,2.1833561019762637
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-03-23,2.166594529371967
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-03-24,2.1023482662574278
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-03-25,2.095551979255889
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-03-26,2.150975827177976
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-03-29,2.1502495638919368
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-03-30,2.1319390127047613
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-03-31,2.1892345707096736
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-04-01,2.2544857679280694
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-04-05,2.3338819419556858
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-04-06,2.330741187227537
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-04-07,2.340489971588312
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-04-08,2.381822661658565
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-04-09,2.4062447967156344
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-04-12,2.401001137074768
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-04-13,2.4466659237635784
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-04-14,2.3989693397010132
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-04-15,2.457805841103491
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-04-16,2.4635667800261323
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-04-19,2.4262532302311155
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-04-20,2.3967736539353233
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-04-21,2.4304248711400738
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-04-22,2.3813056598548386
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-04-23,2.4311240713625217
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-04-26,2.457858876744982
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-04-27,2.4399441667948003
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-04-28,2.425996636436813
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-04-29,2.4395127573486666
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-04-30,2.4140817881199337
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-05-03,2.3921691629136155
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-05-04,2.322182901939732
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-05-05,2.3068053706477887
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-05-06,2.3354456156199146
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-05-07,2.3678742932151304
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-05-10,2.2669360578489717
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-05-11,2.2605058191679612
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-05-12,2.162906972027511
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-05-13,2.189782777532226
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-05-14,2.2738165370631047
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-05-17,2.2517587457117996
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-05-18,2.224624905209538
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-05-19,2.229326825550453
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-05-20,2.303334949832264
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-05-21,2.2814871790169797
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-05-24,2.3470916234840553
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-05-25,2.353480255432852
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-05-26,2.3669073681867157
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-05-27,2.351332670695566
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-05-28,2.364248102140752
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-06-01,2.351257025367824
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-06-02,2.358171787045045
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-06-03,2.3163867209738918
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-06-04,2.3833183752643206
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-06-07,2.3952053413282206
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-06-08,2.396749900312449
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-06-09,2.3982935865245487
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-06-10,2.439697844122029
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-06-11,2.450339362147147
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-06-14,2.4881270330451453
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-06-15,2.462756156232622
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-06-16,2.4482407867510694
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-06-17,2.498550023267848
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-06-18,2.4657153391407904
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-06-21,2.4905508029711894
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-06-22,2.528844345965115
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-06-23,2.5311814529512007
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-06-24,2.5562247142996504
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-06-25,2.5519110703887704
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-06-28,2.600483485246943
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-06-29,2.6159128893381896
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-06-30,2.60985801540858
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-07-01,2.6105321408785973
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-07-02,2.6572635050207345
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-07-06,2.6760641276271193
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-07-07,2.6848764150208355
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-07-08,2.660838314345204
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-07-09,2.6841069206157595
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-07-12,2.701499158986249
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-07-13,2.7007519397881627
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-07-14,2.708330428577587
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-07-15,2.679372867480607
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-07-16,2.645387040903856
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-07-19,2.6126206192597397
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-07-20,2.657121704725628
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-07-21,2.6884643683539085
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-07-22,2.7176450922144673
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-07-23,2.7642731105911182
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-07-26,2.770069837061229
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-07-27,2.7244661319532844
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-07-28,2.7394738538371826
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-07-29,2.746267826290707
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-07-30,2.7255240470294897
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-08-02,2.7251098099660718
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-08-03,2.749014750010116
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-08-04,2.7558892106659574
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-08-05,2.78198963762311
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-08-06,2.7637344971026936
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-08-09,2.7711863696654624
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-08-10,2.750314928392357
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-08-11,2.7428262973860975
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-08-12,2.757226747273422
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-08-13,2.7711432083691325
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-08-16,2.773587039978228
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-08-17,2.736860077723679
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-08-18,2.6967544407422834
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-08-19,2.716110799257244
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-08-20,2.7583993114098804
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-08-23,2.8203257149918373
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-08-24,2.8343519925135574
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-08-25,2.8359472469608127
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-08-26,2.811732540028435
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-08-27,2.853139251798801
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-08-30,2.9008007219998335
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-08-31,2.896705310092828
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-09-01,2.9047120876717827
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-09-02,2.9026669214583336
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-09-03,2.9158227658273734
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-09-07,2.9218380373734396
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-09-08,2.9067334454380966
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-09-09,2.8910648628822533
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-09-10,2.8582881922191063
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-09-13,2.8550223003261452
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-09-14,2.8426385006984685
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-09-15,2.874377809444545
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-09-16,2.8772324162350187
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-09-17,2.8260017395791843
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-09-20,2.7383986123440827
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-09-21,2.740156094705313
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-09-22,2.7805495467622556
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-09-23,2.819457062971073
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-09-24,2.8234766692465536
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-09-27,2.7891580076659817
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-09-28,2.671938915845567
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-09-29,2.66276953872225
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-09-30,2.647249198806385
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-10-01,2.6721963376203095
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-10-04,2.5872155033290665
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-10-05,2.63988573437581
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-10-06,2.6674645489060644
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-10-07,2.704810889579995
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-10-08,2.6832846165003637
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-10-11,2.6524411755923802
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-10-12,2.6384483440099418
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-10-13,2.6704484668553676
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-10-14,2.7467733417030566
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-10-15,2.7725445938269457
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-10-18,2.8146524617581306
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-10-19,2.84595898369362
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-10-20,2.8414180145252215
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-10-21,2.8671861195393147
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-10-22,2.830423097217433
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-10-25,2.873440607140741
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-10-26,2.887040306665205
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-10-27,2.8985867376326295
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-10-28,2.9467762123437575
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-10-29,2.9688338478396754
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-11-01,2.9836592789273424
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-11-02,3.0038134931182148
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-11-03,3.052099233840179
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-11-04,3.109746708738034
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-11-05,3.1155849484571654
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-11-08,3.1091100549475397
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-11-09,3.07666663123899
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-11-10,3.0083909090624523
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-11-11,3.0207456627492397
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-11-12,3.069302014878655
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-11-15,3.0688322459032205
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-11-16,3.1009669869556578
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-11-17,3.102827402662968
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-11-18,3.150891335548662
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-11-19,3.1779147822640654
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-11-22,3.1221313897926035
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-11-23,3.1005878643598384
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-11-24,3.115110356101287
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-11-26,3.0280917981631057
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-11-29,3.123338200131801
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-11-30,3.0553772627985056
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-12-01,2.9759731155485354
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-12-02,3.00434630718634
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-12-03,2.9278977540925615
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-12-06,2.962575280184723
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-12-07,3.097865750319329
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-12-08,3.119696014493046
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-12-09,3.0514838560598028
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-12-10,3.0993350732242404
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-12-13,3.0318552921116146
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-12-14,2.9861586704286482
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-12-15,3.0862290721890866
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-12-16,2.9669763032120797
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-12-17,2.9440176077365545
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-12-20,2.899428598747653
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-12-21,2.9975915642840842
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-12-22,3.0517685409855555
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-12-23,3.0884831871606426
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-12-27,3.163246405056829
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-12-28,3.1443990675306654
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-12-29,3.141890028514196
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-12-30,3.1270090495150877
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2021-12-31,3.097576820410483
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-01-03,3.142845822373019
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-01-04,3.080997534256458
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-01-05,2.9374728707794753
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-01-06,2.933389111532674
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-01-07,2.8848156732155665
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-01-10,2.890190306674023
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-01-11,2.954566312127548
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-01-12,2.971614000614144
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-01-13,2.8624050171272435
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-01-14,2.884312408795302
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-01-18,2.779035671224197
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-01-19,2.73007671613725
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-01-20,2.6765955576374307
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-01-21,2.637737127165197
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-01-24,2.644242214565511
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-01-25,2.611004192804054
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-01-26,2.6101686014504466
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-01-27,2.596860209886382
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-01-28,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-01-31,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-02-01,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-02-02,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-02-03,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-02-04,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-02-07,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-02-08,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-02-09,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-02-10,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-02-11,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-02-14,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-02-15,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-02-16,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-02-17,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-02-18,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-02-22,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-02-23,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-02-24,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-02-25,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-02-28,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-03-01,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-03-02,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-03-03,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-03-04,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-03-07,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-03-08,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-03-09,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-03-10,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-03-11,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-03-14,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-03-15,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-03-16,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-03-17,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-03-18,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-03-21,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-03-22,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-03-23,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-03-24,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-03-25,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-03-28,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-03-29,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-03-30,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-03-31,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-04-01,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-04-04,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-04-05,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-04-06,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-04-07,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-04-08,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-04-11,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-04-12,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-04-13,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-04-14,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-04-18,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-04-19,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-04-20,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-04-21,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-04-22,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-04-25,2.5966389111795403
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,2022-04-26,2.5966389111795403
