comparison_layer,strategy,display_name,as_of,rolling_36m_capm_alpha_vs_qqq
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-06-02,0.07693130987466722
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-06-03,0.08125269769563251
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-06-04,0.08378607181552536
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-06-07,0.0848291132023461
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-06-08,0.0880832943201452
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-06-09,0.0808350467403435
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-06-10,0.07482708769811944
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-06-11,0.07928266776070311
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-06-14,0.07226213704119903
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-06-15,0.07596628549782458
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-06-16,0.07839557526416714
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-06-17,0.06362464174153916
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-06-18,0.05915101470864369
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-06-21,0.06673162848394082
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-06-22,0.06898330367786301
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-06-23,0.06906759788366244
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-06-24,0.07050339301988989
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-06-25,0.06551396176801004
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-06-28,0.06054509576063296
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-06-29,0.05512282173674807
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-06-30,0.062199493004483734
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-07-01,0.06131815124992177
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-07-02,0.05878399618334054
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-07-06,0.04703625782133899
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-07-07,0.045719765872744504
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-07-08,0.04863676653214085
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-07-09,0.05896881701319602
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-07-12,0.06084715641689274
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-07-13,0.053451486671351724
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-07-14,0.052654060196181296
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-07-15,0.05348127236111408
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-07-16,0.05047734556854852
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-07-19,0.04910251118841271
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-07-20,0.059777821276639644
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-07-21,0.06444105743051648
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-07-22,0.05771549838047109
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-07-23,0.05664143934070665
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-07-26,0.0599512615931313
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-07-27,0.06085874628751251
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-07-28,0.058567593504731306
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-07-29,0.05453473282185906
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-07-30,0.0498140685330488
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-08-02,0.04940599049217733
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-08-03,0.05320375624979533
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-08-04,0.05348051683732553
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-08-05,0.0571337642494917
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-08-06,0.06433332136695766
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-08-09,0.06946071939727591
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-08-10,0.07535692908576991
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-08-11,0.07347328909179193
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-08-12,0.07215185141937487
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-08-13,0.070641745988694
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-08-16,0.06843660743045102
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-08-17,0.05947825287057956
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-08-18,0.05955320443614537
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-08-19,0.04962355099738486
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-08-20,0.051261300704109315
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-08-23,0.05850745462937765
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-08-24,0.0686251401032484
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-08-25,0.07044020861470304
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-08-26,0.0728392573191293
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-08-27,0.08054633713913704
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-08-30,0.07443901045913213
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-08-31,0.07797803905598352
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-09-01,0.07764867387416921
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-09-02,0.08164640704637997
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-09-03,0.0807165569838931
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-09-07,0.07440142233708338
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-09-08,0.06765257514429723
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-09-09,0.0721911462906843
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-09-10,0.07334801800485853
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-09-13,0.07349929017248433
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-09-14,0.07112337038269498
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-09-15,0.08210294118092401
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-09-16,0.08279987566859785
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-09-17,0.07612359125700341
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-09-20,0.07182838842231908
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-09-21,0.07239814890737684
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-09-22,0.0806285397120509
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-09-23,0.08472382714513305
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-09-24,0.08145097033706795
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-09-27,0.08543471905588028
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-09-28,0.08212315899415183
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-09-29,0.08269591220372398
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-09-30,0.07889612646717513
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-10-01,0.0812422814939483
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-10-04,0.0824108625304251
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-10-05,0.08543807849885723
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-10-06,0.07537389919680085
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-10-07,0.07429100410363101
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-10-08,0.0728907886393037
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-10-11,0.07584793570529988
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-10-12,0.06594528010528507
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-10-13,0.06526973583366397
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-10-14,0.07271421212080882
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-10-15,0.0692481497842602
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-10-18,0.08075935677596184
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-10-19,0.07796650940367503
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-10-20,0.07281097905385853
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-10-21,0.07286615035277158
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-10-22,0.07995376441261787
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-10-25,0.07983572172985551
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-10-26,0.06121129777875591
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-10-27,0.06121170391382006
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-10-28,0.056624451743791514
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-10-29,0.0492071340244686
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-11-01,0.054731212313288785
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-11-02,0.060909864636133404
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-11-03,0.06191964820221552
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-11-04,0.05022041414460409
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-11-05,0.050001050797153175
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-11-08,0.05666496225512807
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-11-09,0.06602900896961492
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-11-10,0.05854639448352636
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-11-11,0.05735906632664246
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-11-12,0.047120735535646364
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-11-15,0.04717391928648333
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-11-16,0.04472397443319877
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-11-17,0.046054761865713875
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-11-18,0.04412545029543372
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-11-19,0.029734708325657565
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-11-22,0.02409455611416732
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-11-23,0.02813189450334456
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-11-24,0.028400779832505423
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-11-26,0.036421280405302
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-11-29,0.034467932508494135
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-11-30,0.031379623326672414
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-12-01,0.015864517517976923
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-12-02,0.01983595224534218
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-12-03,0.017917764762504507
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-12-06,-0.0035125205626640914
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-12-07,0.004421276682901681
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-12-08,-0.005815651252875328
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-12-09,-0.01071116156472211
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-12-10,-0.012756925578669465
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-12-13,-0.014896711353148146
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-12-14,-0.016595418830572355
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-12-15,-0.024109689615541514
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-12-16,-0.03311311466261669
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-12-17,-0.026283737948557723
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-12-20,-0.04113761097131862
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-12-21,-0.04250353023084454
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-12-22,-0.05433758708299178
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-12-23,-0.0627425442845571
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-12-27,-0.05011311166635098
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-12-28,-0.05241648114245598
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-12-29,-0.05125379584045758
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-12-30,-0.04736624276064375
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2021-12-31,-0.04568467614279948
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-01-03,-0.061325896743829426
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-01-04,-0.04433273390756129
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-01-05,-0.044679599847929276
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-01-06,-0.040189845368696145
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-01-07,-0.04213401854183098
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-01-10,-0.04276846800718409
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-01-11,-0.044506111675196386
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-01-12,-0.04670726969378178
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-01-13,-0.040952341831290706
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-01-14,-0.044962949876077275
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-01-18,-0.040207398840532683
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-01-19,-0.04181696020514263
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-01-20,-0.0518131737119376
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-01-21,-0.05014596325725155
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-01-24,-0.04562288403456222
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-01-25,-0.03947131827155845
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-01-26,-0.04405128446645007
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-01-27,-0.04894291384774619
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-01-28,-0.04302740324666019
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-01-31,-0.036332423858873836
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-02-01,-0.037705415246917034
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-02-02,-0.032425152450005
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-02-03,-0.018122216359738742
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-02-04,-0.023726140837259893
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-02-07,-0.025290374508319936
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-02-08,-0.026885493608990705
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-02-09,-0.029411672932128253
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-02-10,-0.0219582227046425
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-02-11,-0.014349757041372008
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-02-14,-0.016241362316762913
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-02-15,-0.01850549776224719
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-02-16,-0.01608875199646918
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-02-17,-0.0102543057205181
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-02-18,-0.0071102584434786465
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-02-22,-0.006330650724048
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-02-23,0.0005579445077240225
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-02-24,-0.00542717161220693
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-02-25,-0.0029163913250884648
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-02-28,-0.004629661332918579
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-03-01,-0.005443277702814289
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-03-02,0.002632388439872869
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-03-03,0.005936341199524788
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-03-04,0.011453902876903357
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-03-07,0.013360113874176405
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-03-08,0.012944122543645298
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-03-09,0.0052409280980768675
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-03-10,0.008552182183245587
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-03-11,0.01430110050731108
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-03-14,0.014968511316440758
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-03-15,0.012136002329162085
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-03-16,0.005623807879409022
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-03-17,0.006568618908853649
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-03-18,0.0024863652247242942
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-03-21,0.003614115675518448
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-03-22,0.0019104623212417987
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-03-23,0.003387735120407668
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-03-24,-0.0009232902709847465
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,2022-03-25,0.005394489235899552
