comparison_layer,strategy,display_name,cost_bps_one_way,period,Start,End,Total Return,CAGR,Max Drawdown,Volatility,Sharpe,Sortino,Calmar,Turnover/Year,Rebalances/Year,Average Names Held,Beta vs QQQ,Information Ratio vs QQQ,Up Capture vs QQQ,Down Capture vs QQQ,2022 Return,2023+ CAGR,research_group,universe_filter,holdings_count,single_name_cap,sector_cap,regime_name,benchmark_symbol,breadth_mode,soft_defense_exposure,hard_defense_exposure,hold_bonus,group_normalization,residual_proxy
research_only,struct_h12_cap10_sector40,struct_h12_cap10_sector40,5.0,Full Sample,2018-01-02,2026-04-02,2.790148798225895,0.17535948624009667,-0.38038083852453053,0.2715784673281777,0.7329808312666564,0.8326068258771087,0.4610103046207672,4.080565239043825,9.579930278884461,8.852459016393443,0.6343154234800717,0.021710446920982333,0.6884715873190397,0.36717385784432943,-0.13720934849258937,0.33901920378233363,offensive_ablation,leadership_liquid,12,0.1,0.4,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h12_cap10_sector40,struct_h12_cap10_sector40,5.0,2022,2022-01-03,2022-12-30,-0.13720934849258937,-0.13870712442322752,-0.16319946588171763,0.11451088725527828,-1.236112673652104,-1.0007597088586873,-0.8499238871514355,3.76042243767313,6.070637119113573,3.7768924302788847,0.1384210849652222,0.6839630439624359,-0.0011209241210952186,0.2261475840407113,-0.13720934849258937,0.33901920378233363,offensive_ablation,leadership_liquid,12,0.1,0.4,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h12_cap10_sector40,struct_h12_cap10_sector40,5.0,2023+,2023-01-03,2026-04-02,1.5783458770628758,0.33901920378233363,-0.2658470981530444,0.28938389358682465,1.1577958649581235,1.574070416384899,1.2752413178012765,4.643966244725738,12.020886075949367,11.101840490797546,0.8766535835663379,0.28409634082900864,1.1412869641540213,0.8666261739047192,-0.13720934849258937,0.33901920378233363,offensive_ablation,leadership_liquid,12,0.1,0.4,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h16_cap6_sector20,struct_h16_cap6_sector20,0.0,Full Sample,2018-01-02,2026-04-02,2.684668848412511,0.17134351029398331,-0.3401757564270983,0.24029235420093933,0.7805142229739092,0.8884920162614232,0.5036911274736983,3.753453062749004,9.579930278884461,11.80327868852459,0.5721763266936787,-0.02814536944410709,0.6446469412725092,0.3352823754447939,-0.15478614355617215,0.3183617910236496,offensive_ablation,leadership_liquid,16,0.06,0.2,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h16_cap6_sector20,struct_h16_cap6_sector20,0.0,2022,2022-01-03,2022-12-30,-0.15478614355617215,-0.15645783323255447,-0.15983967221955575,0.10414339920491966,-1.5683935309612538,-1.2962330100452208,-0.9788423052922932,3.7637950138504164,6.070637119113573,5.035856573705179,0.1264912234649706,0.6096683807832246,0.0,0.25952766912778213,-0.15478614355617215,0.3183617910236496,offensive_ablation,leadership_liquid,16,0.06,0.2,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h16_cap6_sector20,struct_h16_cap6_sector20,0.0,2023+,2023-01-03,2026-04-02,1.4515156027259994,0.3183617910236496,-0.2243561447524407,0.2539679793946111,1.2196443363069482,1.7009806278973125,1.4190018792439882,4.232738924050634,12.020886075949367,14.802453987730061,0.783982462513893,0.1986006232847798,1.0512213888365312,0.7901395756327118,-0.15478614355617215,0.3183617910236496,offensive_ablation,leadership_liquid,16,0.06,0.2,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h16_cap6_sector20,struct_h16_cap6_sector20,5.0,Full Sample,2018-01-02,2026-04-02,2.6281174275025188,0.1691486260838062,-0.34034638382497706,0.24029124781532527,0.7726921820104957,0.8798516175839278,0.4969896379765586,3.753453062749004,9.579930278884461,11.80327868852459,0.5721825945148742,-0.036597278242389626,0.6412444075195041,0.3384683234261515,-0.1563564021186069,0.31557178820769693,offensive_ablation,leadership_liquid,16,0.06,0.2,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h16_cap6_sector20,struct_h16_cap6_sector20,5.0,2022,2022-01-03,2022-12-30,-0.1563564021186069,-0.15804341859966098,-0.1599724276004253,0.10412720102706353,-1.586571446599615,-1.2998433279456862,-0.9879416157540439,3.7637950138504164,6.070637119113573,5.035856573705179,0.12641151858782887,0.6033196597587668,-0.0011209241210952186,0.2619601105773746,-0.1563564021186069,0.31557178820769693,offensive_ablation,leadership_liquid,16,0.06,0.2,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h16_cap6_sector20,struct_h16_cap6_sector20,5.0,2023+,2023-01-03,2026-04-02,1.4347236528374934,0.31557178820769693,-0.22454328575391214,0.2539843172427586,1.211206855847848,1.6876840653508782,1.4053940074322566,4.232738924050634,12.020886075949367,14.802453987730061,0.7840036911445565,0.1882415505625153,1.0472249069079056,0.7963356968301617,-0.1563564021186069,0.31557178820769693,offensive_ablation,leadership_liquid,16,0.06,0.2,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h16_cap6_sector30,struct_h16_cap6_sector30,0.0,Full Sample,2018-01-02,2026-04-02,2.572731155763627,0.16696962737994459,-0.3602152921875714,0.2456060974944106,0.7537673704025964,0.8436249288145168,0.4635273154727704,3.712526145418327,9.579930278884461,11.80327868852459,0.5895722467641165,-0.0387963913154865,0.642273509369615,0.3451559247603035,-0.15113400901529628,0.30709256913371674,offensive_ablation,leadership_liquid,16,0.06,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h16_cap6_sector30,struct_h16_cap6_sector30,0.0,2022,2022-01-03,2022-12-30,-0.15113400901529628,-0.15276991732302359,-0.1597737223798118,0.10699145040383841,-1.4833834386890588,-1.2086043031449567,-0.9561642243012973,3.6651471606648207,6.070637119113573,5.035856573705179,0.12919872815097772,0.6251368546030199,0.0,0.25330200216730603,-0.15113400901529628,0.30709256913371674,offensive_ablation,leadership_liquid,16,0.06,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h16_cap6_sector30,struct_h16_cap6_sector30,0.0,2023+,2023-01-03,2026-04-02,1.384179024306754,0.30709256913371674,-0.22635664873914374,0.2593588919438484,1.1665067186533598,1.595226906240944,1.3566757188016778,4.2512325949367105,12.020886075949367,14.802453987730061,0.8038616639958195,0.1612052552941899,1.0195840117108563,0.7583133719638245,-0.15113400901529628,0.30709256913371674,offensive_ablation,leadership_liquid,16,0.06,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h16_cap6_sector30,struct_h16_cap6_sector30,5.0,Full Sample,2018-01-02,2026-04-02,2.518481687725394,0.16480638392569058,-0.360362612421149,0.2456063385371539,0.7461938306591916,0.8354956115711248,0.4573348572939206,3.712526145418327,9.579930278884461,11.80327868852459,0.5895818869746633,-0.04710618348962664,0.6389066253293326,0.3483031195253934,-0.15266976293364543,0.30431326435667616,offensive_ablation,leadership_liquid,16,0.06,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h16_cap6_sector30,struct_h16_cap6_sector30,5.0,2022,2022-01-03,2022-12-30,-0.15266976293364543,-0.15432074041996424,-0.15977372237981158,0.10697649022143171,-1.5005896287451175,-1.214049005306661,-0.9658705957486263,3.6651471606648207,6.070637119113573,5.035856573705179,0.1291237325823667,0.6189565603512672,-0.0011209241210952186,0.25566262836744674,-0.15266976293364543,0.30431326435667616,offensive_ablation,leadership_liquid,16,0.06,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h16_cap6_sector30,struct_h16_cap6_sector30,5.0,2023+,2023-01-03,2026-04-02,1.367770851597609,0.30431326435667616,-0.2265581212290555,0.2593779116206881,1.1582002133280962,1.582735047323441,1.343201747550724,4.2512325949367105,12.020886075949367,14.802453987730061,0.8038952130829271,0.1509482170243725,1.0156141174083388,0.7646375319903456,-0.15266976293364543,0.30431326435667616,offensive_ablation,leadership_liquid,16,0.06,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h16_cap6_sector40,struct_h16_cap6_sector40,0.0,Full Sample,2018-01-02,2026-04-02,2.4721775468917255,0.162936656709465,-0.36021529218757187,0.24776673771904473,0.7353527251230944,0.8231522025458531,0.4523313147533458,3.690698456175299,9.579930278884461,11.80327868852459,0.5946326203724585,-0.05165256205798199,0.6305822247298167,0.3426406435413144,-0.15113400901529628,0.29942640144975874,offensive_ablation,leadership_liquid,16,0.06,0.4,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h16_cap6_sector40,struct_h16_cap6_sector40,0.0,2022,2022-01-03,2022-12-30,-0.15113400901529628,-0.15276991732302359,-0.1597737223798118,0.10699145040383841,-1.4833834386890588,-1.2086043031449567,-0.9561642243012973,3.6651471606648207,6.070637119113573,5.035856573705179,0.12919872815097772,0.6251368546030199,0.0,0.25330200216730603,-0.15113400901529628,0.29942640144975874,offensive_ablation,leadership_liquid,16,0.06,0.4,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h16_cap6_sector40,struct_h16_cap6_sector40,0.0,2023+,2023-01-03,2026-04-02,1.3391100013752104,0.29942640144975874,-0.22635664873914374,0.26267095511975536,1.1326254378727827,1.542616357931155,1.322808069114071,4.25123259493671,12.020886075949367,14.802453987730061,0.8150856209884119,0.13569393826814932,0.986926781545695,0.712206206703911,-0.15113400901529628,0.29942640144975874,offensive_ablation,leadership_liquid,16,0.06,0.4,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h16_cap6_sector40,struct_h16_cap6_sector40,5.0,Full Sample,2018-01-02,2026-04-02,2.419757403344656,0.16079334069188578,-0.3603626124211492,0.2477676394773582,0.7278874427328125,0.8151210213358696,0.44619873191497883,3.690698456175299,9.579930278884461,11.80327868852459,0.5946395066054362,-0.05987325011982983,0.6272039062203475,0.34571472866187886,-0.15266976293364543,0.2966631320312847,offensive_ablation,leadership_liquid,16,0.06,0.4,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h16_cap6_sector40,struct_h16_cap6_sector40,5.0,2022,2022-01-03,2022-12-30,-0.15266976293364543,-0.15432074041996424,-0.15977372237981158,0.10697649022143171,-1.5005896287451175,-1.214049005306661,-0.9658705957486263,3.6651471606648207,6.070637119113573,5.035856573705179,0.1291237325823667,0.6189565603512672,-0.0011209241210952186,0.25566262836744674,-0.15266976293364543,0.2966631320312847,offensive_ablation,leadership_liquid,16,0.06,0.4,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h16_cap6_sector40,struct_h16_cap6_sector40,5.0,2023+,2023-01-03,2026-04-02,1.3230104557872542,0.2966631320312847,-0.2265581212290556,0.26269034853089274,1.124424516498464,1.5303784667653708,1.3094349936427627,4.25123259493671,12.020886075949367,14.802453987730061,0.8151121093541198,0.1255363910929107,0.9829047184191424,0.7183775647687071,-0.15266976293364543,0.2966631320312847,offensive_ablation,leadership_liquid,16,0.06,0.4,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h16_cap8_sector20,struct_h16_cap8_sector20,0.0,Full Sample,2018-01-02,2026-04-02,2.8388029440272446,0.17717890539514047,-0.35231307839336223,0.24996415458077514,0.7798222566257915,0.8874101533640586,0.5029018684265756,3.900183640438247,9.579930278884461,11.80327868852459,0.5945758553828739,0.004898534737280414,0.6694953000352548,0.3492117768474462,-0.15887046433702623,0.3302651467942155,offensive_ablation,leadership_liquid,16,0.08,0.2,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h16_cap8_sector20,struct_h16_cap8_sector20,0.0,2022,2022-01-03,2022-12-30,-0.15887046433702623,-0.1605819474255289,-0.16599884098400242,0.10668309294937353,-1.574085489755089,-1.2875388554323952,-0.9673678832553081,3.832089681440444,6.070637119113573,5.035856573705179,0.128792513214433,0.5939636975100121,0.0,0.26649006896731486,-0.15887046433702623,0.3302651467942155,offensive_ablation,leadership_liquid,16,0.08,0.2,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h16_cap8_sector20,struct_h16_cap8_sector20,0.0,2023+,2023-01-03,2026-04-02,1.524058025168752,0.3302651467942155,-0.2291734176071648,0.26400761226058855,1.217341966890497,1.6999229832491738,1.441114550904573,4.403805379746835,12.020886075949367,14.802453987730061,0.8140909265237847,0.24713875851977218,1.091362107464043,0.8235122216395966,-0.15887046433702623,0.3302651467942155,offensive_ablation,leadership_liquid,16,0.08,0.2,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h16_cap8_sector20,struct_h16_cap8_sector20,5.0,Full Sample,2018-01-02,2026-04-02,2.777601738440287,0.17488696186765007,-0.35248723931285353,0.2499630262911203,0.7720088538908957,0.878785964719215,0.4961511860928033,3.900183640438247,9.579930278884461,11.80327868852459,0.5945827635025271,-0.003695653482063953,0.6659515916326794,0.35251376592126304,-0.16046139358738254,0.32733606818252015,offensive_ablation,leadership_liquid,16,0.08,0.2,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h16_cap8_sector20,struct_h16_cap8_sector20,5.0,2022,2022-01-03,2022-12-30,-0.16046139358738254,-0.16218831331253292,-0.1659988409840023,0.10666588328440138,-1.5921642253850348,-1.2921146490881636,-0.9770448537539089,3.832089681440444,6.070637119113573,5.035856573705179,0.12870974129019988,0.5875029325282668,-0.0011209241210952186,0.26897232318832803,-0.16046139358738254,0.32733606818252015,offensive_ablation,leadership_liquid,16,0.08,0.2,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h16_cap8_sector20,struct_h16_cap8_sector20,5.0,2023+,2023-01-03,2026-04-02,1.5060715180327913,0.32733606818252015,-0.22937514056751895,0.2640248294101551,1.2088964574496839,1.6865720573024712,1.4270773518552478,4.403805379746835,12.020886075949367,14.802453987730061,0.8141142336821127,0.236701356227273,1.087207525592655,0.8299887433924142,-0.16046139358738254,0.32733606818252015,offensive_ablation,leadership_liquid,16,0.08,0.2,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h16_cap8_sector30,struct_h16_cap8_sector30,0.0,Full Sample,2018-01-02,2026-04-02,2.715579490824457,0.17253073736292612,-0.3728767879785576,0.25550656800540367,0.7530333525120412,0.8424628702778963,0.4627017366735297,3.8577409113545813,9.579930278884461,11.80327868852459,0.6126966054562466,-0.006153425141650513,0.6670457142614694,0.35960135698661166,-0.15509523200605835,0.31834050168371664,offensive_ablation,leadership_liquid,16,0.08,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h16_cap8_sector30,struct_h16_cap8_sector30,0.0,2022,2022-01-03,2022-12-30,-0.15509523200605835,-0.1567699413418765,-0.16593827614097512,0.10969810672107719,-1.4868713036874315,-1.1989759550928014,-0.9447485232924226,3.730912396121884,6.070637119113573,5.035856573705179,0.13161283059569037,0.6099847149176609,0.0,0.2600545614776624,-0.15509523200605835,0.31834050168371664,offensive_ablation,leadership_liquid,16,0.08,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h16_cap8_sector30,struct_h16_cap8_sector30,0.0,2023+,2023-01-03,2026-04-02,1.4513871679873818,0.31834050168371664,-0.23124383390695058,0.2696340784900374,1.164098211030813,1.59357405549437,1.3766442819479139,4.423069620253164,12.020886075949367,14.802453987730061,0.8347984280674579,0.20857478438388466,1.0583396880602474,0.7905458751977053,-0.15509523200605835,0.31834050168371664,offensive_ablation,leadership_liquid,16,0.08,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h16_cap8_sector30,struct_h16_cap8_sector30,5.0,Full Sample,2018-01-02,2026-04-02,2.656972014427413,0.17027226256599892,-0.37302695578168854,0.2555068142853254,0.7454685293912566,0.8343505275091319,0.45646101421595275,3.8577409113545813,9.579930278884461,11.80327868852459,0.6127069594732573,-0.014594468126391832,0.6635389318425475,0.3628629735129287,-0.15665114419875414,0.3154238417006321,offensive_ablation,leadership_liquid,16,0.08,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h16_cap8_sector30,struct_h16_cap8_sector30,5.0,2022,2022-01-03,2022-12-30,-0.15665114419875414,-0.15834103369454133,-0.165938276140975,0.10968210664609651,-1.5039651189614671,-1.205291059439916,-0.9542164555212124,3.730912396121884,6.070637119113573,5.035856573705179,0.1315349019673401,0.6036975726793589,-0.0011209241210952186,0.2624635497292259,-0.15665114419875414,0.3154238417006321,offensive_ablation,leadership_liquid,16,0.08,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h16_cap8_sector30,struct_h16_cap8_sector30,5.0,2023+,2023-01-03,2026-04-02,1.4338354479528697,0.3154238417006321,-0.23145973561681488,0.2696540189077112,1.1557848166264428,1.5810409471676061,1.3627590166387344,4.423069620253164,12.020886075949367,14.802453987730061,0.8348343591171368,0.19824995460380937,1.0542126510232326,0.7971533582463123,-0.15665114419875414,0.3154238417006321,offensive_ablation,leadership_liquid,16,0.08,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h16_cap8_sector40,struct_h16_cap8_sector40,0.0,Full Sample,2018-01-02,2026-04-02,2.606018301710476,0.16828273374789604,-0.3728767879785575,0.2577599244455882,0.7345936529671877,0.8219582566746035,0.451309223779232,3.8350037350597606,9.579930278884461,11.80327868852459,0.6179678279649363,-0.019398656703014088,0.6548354924466615,0.35714478403448674,-0.15509523200605835,0.3102378086790738,offensive_ablation,leadership_liquid,16,0.08,0.4,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h16_cap8_sector40,struct_h16_cap8_sector40,0.0,2022,2022-01-03,2022-12-30,-0.15509523200605835,-0.1567699413418765,-0.16593827614097512,0.10969810672107719,-1.4868713036874315,-1.1989759550928014,-0.9447485232924226,3.730912396121884,6.070637119113573,5.035856573705179,0.13161283059569037,0.6099847149176609,0.0,0.2600545614776624,-0.15509523200605835,0.3102378086790738,offensive_ablation,leadership_liquid,16,0.08,0.4,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h16_cap8_sector40,struct_h16_cap8_sector40,0.0,2023+,2023-01-03,2026-04-02,1.4028422485150043,0.3102378086790738,-0.23124383390695058,0.27309028467266017,1.130156012271267,1.540719822366291,1.3416046751928068,4.423069620253164,12.020886075949367,14.802453987730061,0.8464900499347419,0.18233180045508424,1.0242307894821088,0.7430234398100949,-0.15509523200605835,0.3102378086790738,offensive_ablation,leadership_liquid,16,0.08,0.4,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h16_cap8_sector40,struct_h16_cap8_sector40,5.0,Full Sample,2018-01-02,2026-04-02,2.549465794536064,0.1660454610379294,-0.37302695578168854,0.2577608601975887,0.7271372270248899,0.8139443345609071,0.44512992550357766,3.8350037350597606,9.579930278884461,11.80327868852459,0.6179753132553125,-0.027745821683196538,0.6513167128595404,0.36033031612251126,-0.15665114419875414,0.3073387844099793,offensive_ablation,leadership_liquid,16,0.08,0.4,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h16_cap8_sector40,struct_h16_cap8_sector40,5.0,2022,2022-01-03,2022-12-30,-0.15665114419875414,-0.15834103369454133,-0.165938276140975,0.10968210664609651,-1.5039651189614671,-1.205291059439916,-0.9542164555212124,3.730912396121884,6.070637119113573,5.035856573705179,0.1315349019673401,0.6036975726793589,-0.0011209241210952186,0.2624635497292259,-0.15665114419875414,0.3073387844099793,offensive_ablation,leadership_liquid,16,0.08,0.4,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h16_cap8_sector40,struct_h16_cap8_sector40,5.0,2023+,2023-01-03,2026-04-02,1.3856363862945664,0.3073387844099793,-0.23145973561681477,0.2731106132930141,1.1219487072059333,1.5284449888375524,1.3278282876758465,4.423069620253164,12.020886075949367,14.802453987730061,0.8465186260662956,0.1721124015840159,1.02004931039725,0.749472398229462,-0.15665114419875414,0.3073387844099793,offensive_ablation,leadership_liquid,16,0.08,0.4,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h16_cap10_sector20,struct_h16_cap10_sector20,0.0,Full Sample,2018-01-02,2026-04-02,2.8388029440272446,0.17717890539514047,-0.35231307839336223,0.24996415458077514,0.7798222566257915,0.8874101533640586,0.5029018684265756,3.900183640438247,9.579930278884461,11.80327868852459,0.5945758553828739,0.004898534737280414,0.6694953000352548,0.3492117768474462,-0.15887046433702623,0.3302651467942155,offensive_ablation,leadership_liquid,16,0.1,0.2,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h16_cap10_sector20,struct_h16_cap10_sector20,0.0,2022,2022-01-03,2022-12-30,-0.15887046433702623,-0.1605819474255289,-0.16599884098400242,0.10668309294937353,-1.574085489755089,-1.2875388554323952,-0.9673678832553081,3.832089681440444,6.070637119113573,5.035856573705179,0.128792513214433,0.5939636975100121,0.0,0.26649006896731486,-0.15887046433702623,0.3302651467942155,offensive_ablation,leadership_liquid,16,0.1,0.2,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h16_cap10_sector20,struct_h16_cap10_sector20,0.0,2023+,2023-01-03,2026-04-02,1.524058025168752,0.3302651467942155,-0.2291734176071648,0.26400761226058855,1.217341966890497,1.6999229832491738,1.441114550904573,4.403805379746835,12.020886075949367,14.802453987730061,0.8140909265237847,0.24713875851977218,1.091362107464043,0.8235122216395966,-0.15887046433702623,0.3302651467942155,offensive_ablation,leadership_liquid,16,0.1,0.2,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h16_cap10_sector20,struct_h16_cap10_sector20,5.0,Full Sample,2018-01-02,2026-04-02,2.777601738440287,0.17488696186765007,-0.35248723931285353,0.2499630262911203,0.7720088538908957,0.878785964719215,0.4961511860928033,3.900183640438247,9.579930278884461,11.80327868852459,0.5945827635025271,-0.003695653482063953,0.6659515916326794,0.35251376592126304,-0.16046139358738254,0.32733606818252015,offensive_ablation,leadership_liquid,16,0.1,0.2,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h16_cap10_sector20,struct_h16_cap10_sector20,5.0,2022,2022-01-03,2022-12-30,-0.16046139358738254,-0.16218831331253292,-0.1659988409840023,0.10666588328440138,-1.5921642253850348,-1.2921146490881636,-0.9770448537539089,3.832089681440444,6.070637119113573,5.035856573705179,0.12870974129019988,0.5875029325282668,-0.0011209241210952186,0.26897232318832803,-0.16046139358738254,0.32733606818252015,offensive_ablation,leadership_liquid,16,0.1,0.2,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h16_cap10_sector20,struct_h16_cap10_sector20,5.0,2023+,2023-01-03,2026-04-02,1.5060715180327913,0.32733606818252015,-0.22937514056751895,0.2640248294101551,1.2088964574496839,1.6865720573024712,1.4270773518552478,4.403805379746835,12.020886075949367,14.802453987730061,0.8141142336821127,0.236701356227273,1.087207525592655,0.8299887433924142,-0.16046139358738254,0.32733606818252015,offensive_ablation,leadership_liquid,16,0.1,0.2,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h16_cap10_sector30,struct_h16_cap10_sector30,0.0,Full Sample,2018-01-02,2026-04-02,2.715579490824457,0.17253073736292612,-0.3728767879785576,0.25550656800540367,0.7530333525120412,0.8424628702778963,0.4627017366735297,3.8577409113545813,9.579930278884461,11.80327868852459,0.6126966054562466,-0.006153425141650513,0.6670457142614694,0.35960135698661166,-0.15509523200605835,0.31834050168371664,offensive_ablation,leadership_liquid,16,0.1,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h16_cap10_sector30,struct_h16_cap10_sector30,0.0,2022,2022-01-03,2022-12-30,-0.15509523200605835,-0.1567699413418765,-0.16593827614097512,0.10969810672107719,-1.4868713036874315,-1.1989759550928014,-0.9447485232924226,3.730912396121884,6.070637119113573,5.035856573705179,0.13161283059569037,0.6099847149176609,0.0,0.2600545614776624,-0.15509523200605835,0.31834050168371664,offensive_ablation,leadership_liquid,16,0.1,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h16_cap10_sector30,struct_h16_cap10_sector30,0.0,2023+,2023-01-03,2026-04-02,1.4513871679873818,0.31834050168371664,-0.23124383390695058,0.2696340784900374,1.164098211030813,1.59357405549437,1.3766442819479139,4.423069620253164,12.020886075949367,14.802453987730061,0.8347984280674579,0.20857478438388466,1.0583396880602474,0.7905458751977053,-0.15509523200605835,0.31834050168371664,offensive_ablation,leadership_liquid,16,0.1,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
