comparison_layer,strategy,display_name,cost_bps_one_way,period,Start,End,Total Return,CAGR,Max Drawdown,Volatility,Sharpe,Sortino,Calmar,Turnover/Year,Rebalances/Year,Average Names Held,Beta vs QQQ,Information Ratio vs QQQ,Up Capture vs QQQ,Down Capture vs QQQ,2022 Return,2023+ CAGR,research_group,group_normalization,data_assumption,starting_equity,income_layer,universe_filter,holdings_count,single_name_cap,sector_cap,regime_name,benchmark_symbol,breadth_mode,soft_defense_exposure,hard_defense_exposure,hold_bonus,residual_proxy,selected_candidate_name
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,5.0,2022,2022-01-03,2022-12-30,-0.12603304892957856,-0.12741802093620191,-0.1724996894671298,0.16324381982197586,-0.7463514690393916,-0.9854407175772265,-0.7386565235555494,3.6929709141274234,12.141274238227146,16.0,0.3325269085057089,0.8982987759992987,0.46346221595965104,0.39517238475779193,-0.12603304892957856,0.33721003156210183,best_offensive_candidate,sector,,,,leadership_liquid,16.0,0.08,0.3,qqq_breadth,QQQ,broad,0.6,0.0,0.1,simple_excess_return_vs_QQQ,regime_qqq_breadth
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,5.0,2023+,2023-01-03,2026-04-02,1.5670608188736534,0.33721003156210183,-0.2995329938075525,0.2862564177916299,1.1627188397606212,1.5857128342904407,1.1257859352173956,4.04934335443038,12.329113924050633,16.0,1.0139149173902922,0.3135992291948323,1.1493530012544915,0.943943471633308,-0.12603304892957856,0.33721003156210183,best_offensive_candidate,sector,,,,leadership_liquid,16.0,0.08,0.3,qqq_breadth,QQQ,broad,0.6,0.0,0.1,simple_excess_return_vs_QQQ,regime_qqq_breadth
normalized,russell_1000_multi_factor_defensive,defensive_baseline,0.0,Full Sample,2018-01-02,2026-04-02,2.538178055078061,0.16559516064907287,-0.2730484175464801,0.201047263416303,0.8646969497235207,1.0403792239790637,0.6064681206983525,3.926457710823373,10.428784860557768,20.644165863066537,0.465194740890812,-0.09477785794590755,0.598793783846912,0.29026588732355324,-0.13824001776887718,0.3103099651215735,baseline,sector,official_monthly_v2_alias,,,,,,,,,,,,,,
normalized,russell_1000_multi_factor_defensive,defensive_baseline,0.0,2018-2021,2018-01-02,2021-12-31,0.7084037215509504,0.14347674326174187,-0.17656242285118695,0.18016556946826442,0.8337721968719933,0.9115730784343474,0.8126119983223675,3.293049605894448,8.511651816312543,17.095238095238095,0.3650809320482174,-0.5298224891798777,0.3909418422927328,0.10436733241621764,-0.13824001776887718,0.3103099651215735,baseline,sector,official_monthly_v2_alias,,,,,,,,,,,,,,
normalized,russell_1000_multi_factor_defensive,defensive_baseline,0.0,2022,2022-01-03,2022-12-30,-0.13824001776887718,-0.13974811002293708,-0.17144434318856605,0.11751977166385677,-1.211817355665259,-1.3557589284939886,-0.8151223156382167,3.3304189750692523,12.141274238227146,24.0,0.19685462326922137,0.7299165037284122,0.19385504959766817,0.306693043438917,-0.13824001776887718,0.3103099651215735,baseline,sector,official_monthly_v2_alias,,,,,,,,,,,,,,
normalized,russell_1000_multi_factor_defensive,defensive_baseline,0.0,2023+,2023-01-03,2026-04-02,1.403271592329042,0.3103099651215735,-0.25408275519467394,0.24139556176087082,1.2447110572520121,1.6850627853586875,1.2212948686101077,4.911097046413502,12.329113924050633,24.0,0.8670855219328018,0.18374693566277095,0.9721199904089248,0.5878754010980801,-0.13824001776887718,0.3103099651215735,baseline,sector,official_monthly_v2_alias,,,,,,,,,,,,,,
normalized,russell_1000_multi_factor_defensive,defensive_baseline,5.0,Full Sample,2018-01-02,2026-04-02,2.48139574393527,0.16331062031314847,-0.2761975873275607,0.20104565807249608,0.8549194866751278,1.0286443089448685,0.5912818496834578,3.926457710823373,10.428784860557768,20.644165863066537,0.46509784516337177,-0.10410205134694388,0.5952102045511949,0.2935293809632506,-0.13965933707208145,0.3070940420390593,baseline,sector,official_monthly_v2_alias,,,,,,,,,,,,,,
normalized,russell_1000_multi_factor_defensive,defensive_baseline,5.0,2018-2021,2018-01-02,2021-12-31,0.6972370111940172,0.14160104144213892,-0.17694874335534772,0.18014277435565407,0.8247501036571664,0.9015785458998371,0.8002376211159427,3.293049605894448,8.511651816312543,17.095238095238095,0.36493999206901384,-0.5372388035953947,0.38783447963700707,0.10683984403062798,-0.13965933707208145,0.3070940420390593,baseline,sector,official_monthly_v2_alias,,,,,,,,,,,,,,
normalized,russell_1000_multi_factor_defensive,defensive_baseline,5.0,2022,2022-01-03,2022-12-30,-0.13965933707208145,-0.14118161178774558,-0.17144434318856616,0.11753290830641766,-1.22574087079287,-1.371223647029373,-0.8234836400082587,3.3304189750692523,12.141274238227146,24.0,0.1967769007962861,0.723841054528833,0.1924677148740013,0.3086799274729044,-0.13965933707208145,0.3070940420390593,baseline,sector,official_monthly_v2_alias,,,,,,,,,,,,,,
normalized,russell_1000_multi_factor_defensive,defensive_baseline,5.0,2023+,2023-01-03,2026-04-02,1.3841877406842245,0.3070940420390593,-0.2543933164893192,0.24141291820070146,1.2344178357685558,1.6712222513704722,1.207162382553996,4.911097046413502,12.329113924050633,24.0,0.867060631371347,0.16933796785652044,0.967400192913927,0.5947494994119499,-0.13965933707208145,0.3070940420390593,baseline,sector,official_monthly_v2_alias,,,,,,,,,,,,,,
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,0.0,Full Sample,2018-01-02,2026-04-02,3.8649525262202307,0.21148640839688548,-0.4537671478715215,0.2808490754883344,0.8265844279906891,0.8532704150527197,0.4660681351413417,1.273606909897548,20.25124501992032,0.7005785920925748,0.7815570756887471,0.17727904794173358,1.1473810909724278,1.0635561600490386,-0.16150493214390527,0.2122848286561656,etf_normalized,,,50000.0,off,,,,,,,,,,,,
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,0.0,2018-2021,2018-01-02,2021-12-31,2.1069553824220755,0.328166364371701,-0.4537671478715215,0.3343532191745184,1.0176319436940973,0.9868440837043237,0.7232043260756664,1.4919740452910202,30.29146675805346,0.6726190476190477,0.9671311330463216,0.3093995017281253,1.3397053976281297,1.3952441661123551,-0.16150493214390527,0.2122848286561656,etf_normalized,,,50000.0,off,,,,,,,,,,,,
normalized,hybrid_growth_income_no_income,hybrid_growth_income::no_income,0.0,2022,2022-01-03,2022-12-30,-0.16150493214390527,-0.1632419577669213,-0.17358246856078674,0.08557017783627238,-2.0223585162657183,-0.7863861438839493,-0.940428829710736,0.5123799470538866,2.0235457063711912,0.06772908366533864,0.05077692238334195,0.5408813913904594,0.0,0.26051451093262484,-0.16150493214390527,0.2122848286561656,etf_normalized,,,50000.0,off,,,,,,,,,,,,
