scenario,universe_filter,leadership_only,group_normalization,group_normalization_label,holdings_count,single_name_cap,sector_cap,hold_bonus,regime_name,benchmark_symbol,breadth_mode,soft_defense_exposure,hard_defense_exposure,full_total_return,full_cagr,full_max_drawdown,full_volatility,full_sharpe,full_sortino,full_calmar,full_information_ratio_vs_qqq,full_beta_vs_qqq,full_tracking_error_vs_qqq,full_up_capture_vs_qqq,full_down_capture_vs_qqq,full_rolling_36m_alpha_positive_ratio,full_average_names_held,return_2022,cagr_2023_plus,oos_total_return,oos_cagr,oos_max_drawdown,oos_volatility,oos_sharpe,oos_sortino,oos_calmar,oos_information_ratio_vs_qqq,oos_beta_vs_qqq,oos_tracking_error_vs_qqq,oos_up_capture_vs_qqq,oos_down_capture_vs_qqq,oos_average_names_held,oos_rolling_36m_alpha_mean,oos_rolling_36m_alpha_median,oos_rolling_36m_alpha_last,oos_rolling_36m_alpha_positive_ratio,annual_turnover,average_monthly_turnover,average_names_replaced_per_rebalance,median_holding_duration_days,top5_continuity,avg_sector_weights_json,top_decile_neighborhood_share,plateau_100bps_share,plateau_200bps_share,plateau_subspace_label,complexity_score,oos_cagr_minus_qqq,score_oos_cagr_minus_qqq,score_oos_positive_alpha_ratio,score_plateau_200bps_share,score_oos_drawdown,score_2022,score_2023_plus,score_turnover,score_complexity,robustness_score,robustness_rank,full_cagr_rank,full_total_return_rank,core_viable,spy_sanity_full_cagr,spy_sanity_full_ir_vs_qqq,spy_sanity_oos_cagr,spy_sanity_oos_cagr_minus_qqq,spy_sanity_pass
v11_liquid_50m_norm_sector_h12_cap9_sector35_hold15,liquid_50m,False,sector,sector,12,0.09,0.35,0.15,qqq_breadth,QQQ,broad,0.6,0.0,3.4871030112029393,0.19966675208792517,-0.33289867110295623,0.2695018472567231,0.8124890714479531,0.9540039852759059,0.5997823644846387,0.10665613414905496,0.64910592785248,0.2358366541239025,0.6921698258423351,0.2697894780826012,0.8703563305534496,9.465766634522662,-0.10632351041365018,0.41181815310319436,1.735996485782695,0.26766401077768376,-0.33289867110295646,0.28800496862334735,0.9710999756638485,1.2256763519066407,0.8040404904317043,0.6381025687795854,0.719050669110199,0.24292670206081626,1.0706605218559115,0.4309342176723058,10.570356472795497,0.1643751210661782,0.17789567359352956,0.11691317504086489,1.0,3.595505478087649,0.2965,3.2346938775510203,61.0,0.5948717948717948,"{""Information Technology"": 0.15185185185185185, ""Industrials"": 0.10016835016835016, ""Health Care"": 0.09259259259259259, ""Consumer Discretionary"": 0.09006734006734007, ""Financials"": 0.08282828282828283, ""Materials"": 0.044781144781144776, ""Utilities"": 0.04427609427609428, ""Energy"": 0.037037037037037035, ""Consumer Staples"": 0.034848484848484844, ""Communication"": 0.025925925925925925, ""Real Estate"": 0.020875420875420873}",0.0,0.0,0.0,liquid_50m | sector | 12,0.16666666666666663,0.16571565145762324,0.4375,0.5231481481481481,0.3773148148148148,0.5578703703703703,0.29398148148148145,0.5949074074074074,0.4513888888888889,0.16666666666666663,0.446875,116,162,162,True,,,,,True
v11_liquid_50m_norm_sector_h12_cap10_sector35_hold15,liquid_50m,False,sector,sector,12,0.1,0.35,0.15,qqq_breadth,QQQ,broad,0.6,0.0,3.4871030112029393,0.19966675208792517,-0.33289867110295623,0.2695018472567231,0.8124890714479531,0.9540039852759059,0.5997823644846387,0.10665613414905496,0.64910592785248,0.2358366541239025,0.6921698258423351,0.2697894780826012,0.8703563305534496,9.465766634522662,-0.10632351041365018,0.41181815310319436,1.735996485782695,0.26766401077768376,-0.33289867110295646,0.28800496862334735,0.9710999756638485,1.2256763519066407,0.8040404904317043,0.6381025687795854,0.719050669110199,0.24292670206081626,1.0706605218559115,0.4309342176723058,10.570356472795497,0.1643751210661782,0.17789567359352956,0.11691317504086489,1.0,3.595505478087649,0.2965,3.2346938775510203,61.0,0.5948717948717948,"{""Information Technology"": 0.15185185185185185, ""Industrials"": 0.10016835016835016, ""Health Care"": 0.09259259259259259, ""Consumer Discretionary"": 0.09006734006734007, ""Financials"": 0.08282828282828283, ""Materials"": 0.044781144781144776, ""Utilities"": 0.04427609427609428, ""Energy"": 0.037037037037037035, ""Consumer Staples"": 0.034848484848484844, ""Communication"": 0.025925925925925925, ""Real Estate"": 0.020875420875420873}",0.0,0.0,0.0,liquid_50m | sector | 12,0.16666666666666663,0.16571565145762324,0.4375,0.5231481481481481,0.3773148148148148,0.5578703703703703,0.29398148148148145,0.5949074074074074,0.4513888888888889,0.16666666666666663,0.446875,116,162,162,True,,,,,True
v11_liquid_50m_norm_sector_h16_cap8_sector30_hold10,liquid_50m,False,sector,sector,16,0.08,0.3,0.1,qqq_breadth,QQQ,broad,0.6,0.0,3.343671908742115,0.19494988751845987,-0.34871611819280113,0.2517669996158089,0.8355645197812573,0.9674509120589265,0.5590504061836176,0.0751170944969037,0.6299163578326753,0.22037183985882033,0.6865745153192147,0.30321327497467937,0.8415466262319939,12.621022179363548,-0.1121567550678716,0.39668058868534284,1.6247172417836202,0.25532092741802637,-0.30576837915670707,0.2640575822384737,0.9966788264700066,1.2693993378343225,0.8350141637346148,0.6226773723139312,0.6852907136553237,0.22244446632160064,1.0175193790131045,0.4203746901648584,14.093808630393996,0.13109351643539763,0.13074616697626118,0.1284238358860477,1.0,3.6076319721115535,0.2975,4.326530612244898,61.0,0.5923076923076922,"{""Information Technology"": 0.1368686868686869, ""Industrials"": 0.09760101010101012, ""Consumer Discretionary"": 0.09368686868686867, ""Health Care"": 0.09141414141414142, ""Financials"": 0.08194444444444443, ""Materials"": 0.0433080808080808, ""Utilities"": 0.04053030303030302, ""Energy"": 0.036489898989898996, ""Consumer Staples"": 0.034848484848484844, ""Communication"": 0.03446969696969697, ""Real Estate"": 0.03409090909090909}",0.0,0.0,0.0,liquid_50m | sector | 16,0.8333333333333334,0.15337256809796584,0.3587962962962963,0.5231481481481481,0.3773148148148148,0.8564814814814815,0.18981481481481483,0.3912037037037037,0.4050925925925926,0.8333333333333334,0.4461342592592593,118,169,169,True,,,,,True
v11_liquid_50m_norm_sector_h12_cap8_sector30_hold05,liquid_50m,False,sector,sector,12,0.08,0.3,0.05,qqq_breadth,QQQ,broad,0.6,0.0,3.196961361765081,0.1899813967808981,-0.3245297366688573,0.2575483088582878,0.806324714840325,0.9484535189813781,0.5854052042532877,0.060492360598396425,0.6216791182733927,0.22901547813814838,0.6673560650713727,0.2730195421474192,0.8332069749810462,9.465766634522662,-0.09903872213784415,0.4028796146114699,1.702042920081614,0.2639392144030177,-0.3245297366688574,0.2726458799374985,0.9990365814901475,1.27374997097615,0.813297471942718,0.6328893885375664,0.681788037001292,0.2333958273189211,1.0499703384800925,0.42623570189384513,10.570356472795497,0.16530188754725939,0.1754544560088903,0.12647977496939836,1.0,3.743448705179283,0.3087,3.5816326530612246,60.0,0.5923076923076922,"{""Information Technology"": 0.13505050505050503, ""Industrials"": 0.09808080808080809, ""Health Care"": 0.09050505050505052, ""Consumer Discretionary"": 0.08797979797979799, ""Financials"": 0.08181818181818182, ""Materials"": 0.04484848484848485, ""Utilities"": 0.04141414141414141, ""Energy"": 0.036565656565656565, ""Consumer Staples"": 0.034141414141414146, ""Communication"": 0.02828282828282828, ""Real Estate"": 0.021919191919191918}",0.0,0.0,0.0,liquid_50m | sector | 12,0.5,0.16199085508295719,0.4050925925925926,0.5231481481481481,0.3773148148148148,0.7060185185185185,0.37037037037037035,0.43287037037037035,0.16898148148148148,0.5,0.4441435185185186,119,188,188,True,,,,,True
v11_liquid_50m_norm_sector_h16_cap8_sector25_hold10,liquid_50m,False,sector,sector,16,0.08,0.25,0.1,qqq_breadth,QQQ,broad,0.6,0.0,3.343671908742115,0.19494988751845987,-0.34871611819280113,0.2517669996158089,0.8355645197812573,0.9674509120589265,0.5590504061836176,0.0751170944969037,0.6299163578326753,0.22037183985882033,0.6865745153192147,0.30321327497467937,0.8415466262319939,12.621022179363548,-0.1121567550678716,0.39668058868534284,1.6247172417836202,0.25532092741802637,-0.30576837915670707,0.2640575822384737,0.9966788264700066,1.2693993378343225,0.8350141637346148,0.6226773723139312,0.6852907136553237,0.22244446632160064,1.0175193790131045,0.4203746901648584,14.093808630393996,0.13109351643539763,0.13074616697626118,0.1284238358860477,1.0,3.6076319721115535,0.2975,4.326530612244898,61.0,0.5923076923076922,"{""Information Technology"": 0.1368686868686869, ""Industrials"": 0.09760101010101012, ""Consumer Discretionary"": 0.09368686868686867, ""Health Care"": 0.09141414141414142, ""Financials"": 0.08194444444444443, ""Materials"": 0.0433080808080808, ""Utilities"": 0.04053030303030302, ""Energy"": 0.036489898989898996, ""Consumer Staples"": 0.034848484848484844, ""Communication"": 0.03446969696969697, ""Real Estate"": 0.03409090909090909}",0.0,0.0,0.0,liquid_50m | sector | 16,0.6666666666666667,0.15337256809796584,0.3587962962962963,0.5231481481481481,0.3773148148148148,0.8564814814814815,0.18981481481481483,0.3912037037037037,0.4050925925925926,0.6666666666666667,0.4411342592592593,120,169,169,True,,,,,True
v11_liquid_50m_norm_sector_h16_cap9_sector30_hold10,liquid_50m,False,sector,sector,16,0.09,0.3,0.1,qqq_breadth,QQQ,broad,0.6,0.0,3.343671908742115,0.19494988751845987,-0.34871611819280113,0.2517669996158089,0.8355645197812573,0.9674509120589265,0.5590504061836176,0.0751170944969037,0.6299163578326753,0.22037183985882033,0.6865745153192147,0.30321327497467937,0.8415466262319939,12.621022179363548,-0.1121567550678716,0.39668058868534284,1.6247172417836202,0.25532092741802637,-0.30576837915670707,0.2640575822384737,0.9966788264700066,1.2693993378343225,0.8350141637346148,0.6226773723139312,0.6852907136553237,0.22244446632160064,1.0175193790131045,0.4203746901648584,14.093808630393996,0.13109351643539763,0.13074616697626118,0.1284238358860477,1.0,3.6076319721115535,0.2975,4.326530612244898,61.0,0.5923076923076922,"{""Information Technology"": 0.1368686868686869, ""Industrials"": 0.09760101010101012, ""Consumer Discretionary"": 0.09368686868686867, ""Health Care"": 0.09141414141414142, ""Financials"": 0.08194444444444443, ""Materials"": 0.0433080808080808, ""Utilities"": 0.04053030303030302, ""Energy"": 0.036489898989898996, ""Consumer Staples"": 0.034848484848484844, ""Communication"": 0.03446969696969697, ""Real Estate"": 0.03409090909090909}",0.0,0.0,0.0,liquid_50m | sector | 16,0.6666666666666667,0.15337256809796584,0.3587962962962963,0.5231481481481481,0.3773148148148148,0.8564814814814815,0.18981481481481483,0.3912037037037037,0.4050925925925926,0.6666666666666667,0.4411342592592593,120,169,169,True,,,,,True
v11_liquid_50m_norm_sector_h16_cap10_sector30_hold10,liquid_50m,False,sector,sector,16,0.1,0.3,0.1,qqq_breadth,QQQ,broad,0.6,0.0,3.343671908742115,0.19494988751845987,-0.34871611819280113,0.2517669996158089,0.8355645197812573,0.9674509120589265,0.5590504061836176,0.0751170944969037,0.6299163578326753,0.22037183985882033,0.6865745153192147,0.30321327497467937,0.8415466262319939,12.621022179363548,-0.1121567550678716,0.39668058868534284,1.6247172417836202,0.25532092741802637,-0.30576837915670707,0.2640575822384737,0.9966788264700066,1.2693993378343225,0.8350141637346148,0.6226773723139312,0.6852907136553237,0.22244446632160064,1.0175193790131045,0.4203746901648584,14.093808630393996,0.13109351643539763,0.13074616697626118,0.1284238358860477,1.0,3.6076319721115535,0.2975,4.326530612244898,61.0,0.5923076923076922,"{""Information Technology"": 0.1368686868686869, ""Industrials"": 0.09760101010101012, ""Consumer Discretionary"": 0.09368686868686867, ""Health Care"": 0.09141414141414142, ""Financials"": 0.08194444444444443, ""Materials"": 0.0433080808080808, ""Utilities"": 0.04053030303030302, ""Energy"": 0.036489898989898996, ""Consumer Staples"": 0.034848484848484844, ""Communication"": 0.03446969696969697, ""Real Estate"": 0.03409090909090909}",0.0,0.0,0.0,liquid_50m | sector | 16,0.6666666666666667,0.15337256809796584,0.3587962962962963,0.5231481481481481,0.3773148148148148,0.8564814814814815,0.18981481481481483,0.3912037037037037,0.4050925925925926,0.6666666666666667,0.4411342592592593,120,169,169,True,,,,,True
v11_liquid_50m_norm_sector_h12_cap8_sector25_hold05,liquid_50m,False,sector,sector,12,0.08,0.25,0.05,qqq_breadth,QQQ,broad,0.6,0.0,3.196961361765081,0.1899813967808981,-0.3245297366688573,0.2575483088582878,0.806324714840325,0.9484535189813781,0.5854052042532877,0.060492360598396425,0.6216791182733927,0.22901547813814838,0.6673560650713727,0.2730195421474192,0.8332069749810462,9.465766634522662,-0.09903872213784415,0.4028796146114699,1.702042920081614,0.2639392144030177,-0.3245297366688574,0.2726458799374985,0.9990365814901475,1.27374997097615,0.813297471942718,0.6328893885375664,0.681788037001292,0.2333958273189211,1.0499703384800925,0.42623570189384513,10.570356472795497,0.16530188754725939,0.1754544560088903,0.12647977496939836,1.0,3.743448705179283,0.3087,3.5816326530612246,60.0,0.5923076923076922,"{""Information Technology"": 0.13505050505050503, ""Industrials"": 0.09808080808080809, ""Health Care"": 0.09050505050505052, ""Consumer Discretionary"": 0.08797979797979799, ""Financials"": 0.08181818181818182, ""Materials"": 0.04484848484848485, ""Utilities"": 0.04141414141414141, ""Energy"": 0.036565656565656565, ""Consumer Staples"": 0.034141414141414146, ""Communication"": 0.02828282828282828, ""Real Estate"": 0.021919191919191918}",0.0,0.0,0.0,liquid_50m | sector | 12,0.33333333333333337,0.16199085508295719,0.4050925925925926,0.5231481481481481,0.3773148148148148,0.7060185185185185,0.37037037037037035,0.43287037037037035,0.16898148148148148,0.33333333333333337,0.43914351851851857,123,188,188,True,,,,,True
v11_liquid_50m_norm_sector_h16_cap9_sector25_hold10,liquid_50m,False,sector,sector,16,0.09,0.25,0.1,qqq_breadth,QQQ,broad,0.6,0.0,3.343671908742115,0.19494988751845987,-0.34871611819280113,0.2517669996158089,0.8355645197812573,0.9674509120589265,0.5590504061836176,0.0751170944969037,0.6299163578326753,0.22037183985882033,0.6865745153192147,0.30321327497467937,0.8415466262319939,12.621022179363548,-0.1121567550678716,0.39668058868534284,1.6247172417836202,0.25532092741802637,-0.30576837915670707,0.2640575822384737,0.9966788264700066,1.2693993378343225,0.8350141637346148,0.6226773723139312,0.6852907136553237,0.22244446632160064,1.0175193790131045,0.4203746901648584,14.093808630393996,0.13109351643539763,0.13074616697626118,0.1284238358860477,1.0,3.6076319721115535,0.2975,4.326530612244898,61.0,0.5923076923076922,"{""Information Technology"": 0.1368686868686869, ""Industrials"": 0.09760101010101012, ""Consumer Discretionary"": 0.09368686868686867, ""Health Care"": 0.09141414141414142, ""Financials"": 0.08194444444444443, ""Materials"": 0.0433080808080808, ""Utilities"": 0.04053030303030302, ""Energy"": 0.036489898989898996, ""Consumer Staples"": 0.034848484848484844, ""Communication"": 0.03446969696969697, ""Real Estate"": 0.03409090909090909}",0.0,0.0,0.0,liquid_50m | sector | 16,0.5,0.15337256809796584,0.3587962962962963,0.5231481481481481,0.3773148148148148,0.8564814814814815,0.18981481481481483,0.3912037037037037,0.4050925925925926,0.5,0.4361342592592593,124,169,169,True,,,,,True
v11_liquid_50m_norm_sector_h16_cap10_sector25_hold10,liquid_50m,False,sector,sector,16,0.1,0.25,0.1,qqq_breadth,QQQ,broad,0.6,0.0,3.343671908742115,0.19494988751845987,-0.34871611819280113,0.2517669996158089,0.8355645197812573,0.9674509120589265,0.5590504061836176,0.0751170944969037,0.6299163578326753,0.22037183985882033,0.6865745153192147,0.30321327497467937,0.8415466262319939,12.621022179363548,-0.1121567550678716,0.39668058868534284,1.6247172417836202,0.25532092741802637,-0.30576837915670707,0.2640575822384737,0.9966788264700066,1.2693993378343225,0.8350141637346148,0.6226773723139312,0.6852907136553237,0.22244446632160064,1.0175193790131045,0.4203746901648584,14.093808630393996,0.13109351643539763,0.13074616697626118,0.1284238358860477,1.0,3.6076319721115535,0.2975,4.326530612244898,61.0,0.5923076923076922,"{""Information Technology"": 0.1368686868686869, ""Industrials"": 0.09760101010101012, ""Consumer Discretionary"": 0.09368686868686867, ""Health Care"": 0.09141414141414142, ""Financials"": 0.08194444444444443, ""Materials"": 0.0433080808080808, ""Utilities"": 0.04053030303030302, ""Energy"": 0.036489898989898996, ""Consumer Staples"": 0.034848484848484844, ""Communication"": 0.03446969696969697, ""Real Estate"": 0.03409090909090909}",0.0,0.0,0.0,liquid_50m | sector | 16,0.5,0.15337256809796584,0.3587962962962963,0.5231481481481481,0.3773148148148148,0.8564814814814815,0.18981481481481483,0.3912037037037037,0.4050925925925926,0.5,0.4361342592592593,124,169,169,True,,,,,True
v11_leadership_liquid_norm_sector_h12_cap8_sector35_hold05,leadership_liquid,True,sector,sector,12,0.08,0.35,0.05,qqq_breadth,QQQ,broad,0.6,0.0,4.071723056195159,0.2176168327018122,-0.3918340849053571,0.2755502841826421,0.8550550746010106,1.0172328318116817,0.555380047538169,0.18749344466805187,0.7299200595658625,0.22292400174575727,0.8150807856667949,0.4213625188074905,0.9075056861258529,10.322082931533268,-0.0923498523893247,0.39230438531849865,1.6560910764465158,0.2588407741959027,-0.3299291372267068,0.27294807129710574,0.9834926258813114,1.319191094060927,0.784534449947788,0.6468931765230839,0.7297724398243931,0.22225145538083946,1.1313383547280356,0.5628091528653248,12.0,0.13584533109271588,0.1365547367439745,0.12449963741634738,1.0,3.703431274900398,0.30539999999999995,3.857142857142857,60.0,0.5858823529411764,"{""Information Technology"": 0.15696969696969698, ""Industrials"": 0.11686868686868687, ""Financials"": 0.09787878787878787, ""Health Care"": 0.09343434343434344, ""Consumer Discretionary"": 0.09000000000000002, ""Materials"": 0.04191919191919191, ""Communication"": 0.04131313131313131, ""Utilities"": 0.041111111111111105, ""Consumer Staples"": 0.040101010101010096, ""Energy"": 0.029494949494949498, ""Real Estate"": 0.02666666666666667}",0.0,0.0,0.0,leadership_liquid | sector | 12,0.5,0.15689241487584216,0.375,0.5231481481481481,0.3773148148148148,0.6481481481481481,0.46296296296296297,0.32407407407407407,0.2638888888888889,0.5,0.43571759259259263,126,115,115,True,,,,,True
v11_liquid_50m_norm_sector_h16_cap8_sector35_hold15,liquid_50m,False,sector,sector,16,0.08,0.35,0.15,qqq_breadth,QQQ,broad,0.6,0.0,3.062580236188542,0.1852946721102846,-0.3533254473712104,0.2521580326435283,0.8024300820325447,0.929704892570754,0.5244305879718041,0.038629178146328595,0.6303897087297967,0.22069615292868855,0.6709108382221453,0.3138317468788351,0.7740712661106899,12.621022179363548,-0.11304785899069014,0.39613254229017225,1.618746289821272,0.25464740466578006,-0.30576837915670707,0.2638688711988304,0.9951701526064443,1.2689358131129629,0.832811441680412,0.621053652539579,0.6858527945593198,0.2220821966733385,1.018315745869319,0.42336393834554004,14.093808630393996,0.12857472799346248,0.12836595793897707,0.12756840460166327,1.0,3.531841384462151,0.29125,4.224489795918367,61.0,0.6,"{""Information Technology"": 0.13876262626262628, ""Industrials"": 0.09734848484848486, ""Consumer Discretionary"": 0.09267676767676766, ""Health Care"": 0.09103535353535352, ""Financials"": 0.07904040404040404, ""Materials"": 0.0433080808080808, ""Utilities"": 0.041161616161616156, ""Real Estate"": 0.03598484848484849, ""Energy"": 0.035606060606060606, ""Communication"": 0.035227272727272725, ""Consumer Staples"": 0.0351010101010101}",0.0,0.0,0.0,liquid_50m | sector | 16,0.5,0.15269904534571954,0.3287037037037037,0.5231481481481481,0.3773148148148148,0.8564814814814815,0.14814814814814814,0.37037037037037035,0.5787037037037037,0.5,0.43016203703703704,127,203,203,True,,,,,True
v11_liquid_50m_norm_sector_h12_cap9_sector30_hold05,liquid_50m,False,sector,sector,12,0.09,0.3,0.05,qqq_breadth,QQQ,broad,0.6,0.0,3.3002008037470745,0.19349326811425693,-0.3338788702827158,0.2667095898017378,0.7987878862063594,0.9387482698178103,0.5795313370696812,0.08179484053020367,0.6389964823899309,0.2351066342622728,0.6856732371081733,0.2838359599468753,0.8278999241849886,9.465766634522662,-0.1040313830411832,0.41210344587995595,1.7448125815559274,0.2686253780012402,-0.3338788702827158,0.2827525936500562,0.9864743075752193,1.253625822880488,0.8045593833888876,0.6412415044672215,0.7020746533417463,0.24056256893908162,1.0808739352389576,0.446121474257525,10.570356472795497,0.16958773551919015,0.1796478246869924,0.12835456213712138,1.0,3.902709993359894,0.32183333333333336,3.5816326530612246,60.0,0.5923076923076922,"{""Information Technology"": 0.13973063973063973, ""Industrials"": 0.1015151515151515, ""Health Care"": 0.09377104377104377, ""Consumer Discretionary"": 0.09107744107744109, ""Financials"": 0.08468013468013469, ""Materials"": 0.04646464646464645, ""Utilities"": 0.04292929292929293, ""Energy"": 0.03787878787878787, ""Consumer Staples"": 0.03535353535353535, ""Communication"": 0.02929292929292929, ""Real Estate"": 0.02255892255892256}",0.0,0.0,0.0,liquid_50m | sector | 12,0.33333333333333337,0.16667701868117968,0.4513888888888889,0.5231481481481481,0.3773148148148148,0.4513888888888889,0.33564814814814814,0.6226851851851852,0.011574074074074073,0.33333333333333337,0.4295138888888889,128,179,179,True,,,,,True
v11_liquid_50m_norm_sector_h12_cap10_sector30_hold05,liquid_50m,False,sector,sector,12,0.1,0.3,0.05,qqq_breadth,QQQ,broad,0.6,0.0,3.3002008037470745,0.19349326811425693,-0.3338788702827158,0.2667095898017378,0.7987878862063594,0.9387482698178103,0.5795313370696812,0.08179484053020367,0.6389964823899309,0.2351066342622728,0.6856732371081733,0.2838359599468753,0.8278999241849886,9.465766634522662,-0.1040313830411832,0.41210344587995595,1.7448125815559274,0.2686253780012402,-0.3338788702827158,0.2827525936500562,0.9864743075752193,1.253625822880488,0.8045593833888876,0.6412415044672215,0.7020746533417463,0.24056256893908162,1.0808739352389576,0.446121474257525,10.570356472795497,0.16958773551919015,0.1796478246869924,0.12835456213712138,1.0,3.902709993359894,0.32183333333333336,3.5816326530612246,60.0,0.5923076923076922,"{""Information Technology"": 0.13973063973063973, ""Industrials"": 0.1015151515151515, ""Health Care"": 0.09377104377104377, ""Consumer Discretionary"": 0.09107744107744109, ""Financials"": 0.08468013468013469, ""Materials"": 0.04646464646464645, ""Utilities"": 0.04292929292929293, ""Energy"": 0.03787878787878787, ""Consumer Staples"": 0.03535353535353535, ""Communication"": 0.02929292929292929, ""Real Estate"": 0.02255892255892256}",0.0,0.0,0.0,liquid_50m | sector | 12,0.33333333333333337,0.16667701868117968,0.4513888888888889,0.5231481481481481,0.3773148148148148,0.4513888888888889,0.33564814814814814,0.6226851851851852,0.011574074074074073,0.33333333333333337,0.4295138888888889,128,179,179,True,,,,,True
v11_liquid_50m_norm_sector_h12_cap8_sector30_hold10,liquid_50m,False,sector,sector,12,0.08,0.3,0.1,qqq_breadth,QQQ,broad,0.6,0.0,3.204211450801173,0.1902304856976842,-0.3245297366688574,0.25826549090621037,0.8056199541008375,0.9453102957955263,0.5861727422895331,0.06216209957540089,0.6240252460014406,0.2292386070516625,0.6720206100186696,0.2811246481609755,0.8438210765731615,9.465766634522662,-0.10463755521259965,0.39243608473364344,1.6209372741274777,0.2548946836688206,-0.3245297366688571,0.2746745701838663,0.9674756945103539,1.2263399206284136,0.7854278202213237,0.6017419032619525,0.6874856160419267,0.23443855974995487,1.040083927431919,0.43961092556363685,10.570356472795497,0.16206196104492288,0.1753998456830516,0.11720191393960544,1.0,3.6282470119521912,0.2992,3.4489795918367347,60.0,0.5948717948717948,"{""Information Technology"": 0.13929292929292927, ""Industrials"": 0.09676767676767675, ""Health Care"": 0.0896969696969697, ""Consumer Discretionary"": 0.08666666666666667, ""Financials"": 0.0805050505050505, ""Materials"": 0.04484848484848485, ""Utilities"": 0.04222222222222222, ""Energy"": 0.036565656565656565, ""Consumer Staples"": 0.03494949494949495, ""Communication"": 0.02797979797979798, ""Real Estate"": 0.02111111111111111}",0.0,0.0,0.0,liquid_50m | sector | 12,0.6666666666666667,0.1529463243487601,0.3402777777777778,0.5231481481481481,0.3773148148148148,0.7152777777777778,0.3148148148148148,0.33101851851851855,0.3402777777777778,0.6666666666666667,0.42650462962962965,130,186,186,True,,,,,True
v11_liquid_50m_norm_sector_h16_cap9_sector35_hold15,liquid_50m,False,sector,sector,16,0.09,0.35,0.15,qqq_breadth,QQQ,broad,0.6,0.0,3.062580236188542,0.1852946721102846,-0.3533254473712104,0.2521580326435283,0.8024300820325447,0.929704892570754,0.5244305879718041,0.038629178146328595,0.6303897087297967,0.22069615292868855,0.6709108382221453,0.3138317468788351,0.7740712661106899,12.621022179363548,-0.11304785899069014,0.39613254229017225,1.618746289821272,0.25464740466578006,-0.30576837915670707,0.2638688711988304,0.9951701526064443,1.2689358131129629,0.832811441680412,0.621053652539579,0.6858527945593198,0.2220821966733385,1.018315745869319,0.42336393834554004,14.093808630393996,0.12857472799346248,0.12836595793897707,0.12756840460166327,1.0,3.531841384462151,0.29125,4.224489795918367,61.0,0.6,"{""Information Technology"": 0.13876262626262628, ""Industrials"": 0.09734848484848486, ""Consumer Discretionary"": 0.09267676767676766, ""Health Care"": 0.09103535353535352, ""Financials"": 0.07904040404040404, ""Materials"": 0.0433080808080808, ""Utilities"": 0.041161616161616156, ""Real Estate"": 0.03598484848484849, ""Energy"": 0.035606060606060606, ""Communication"": 0.035227272727272725, ""Consumer Staples"": 0.0351010101010101}",0.0,0.0,0.0,liquid_50m | sector | 16,0.33333333333333337,0.15269904534571954,0.3287037037037037,0.5231481481481481,0.3773148148148148,0.8564814814814815,0.14814814814814814,0.37037037037037035,0.5787037037037037,0.33333333333333337,0.42516203703703703,131,203,203,True,,,,,True
v11_liquid_50m_norm_sector_h16_cap10_sector35_hold15,liquid_50m,False,sector,sector,16,0.1,0.35,0.15,qqq_breadth,QQQ,broad,0.6,0.0,3.062580236188542,0.1852946721102846,-0.3533254473712104,0.2521580326435283,0.8024300820325447,0.929704892570754,0.5244305879718041,0.038629178146328595,0.6303897087297967,0.22069615292868855,0.6709108382221453,0.3138317468788351,0.7740712661106899,12.621022179363548,-0.11304785899069014,0.39613254229017225,1.618746289821272,0.25464740466578006,-0.30576837915670707,0.2638688711988304,0.9951701526064443,1.2689358131129629,0.832811441680412,0.621053652539579,0.6858527945593198,0.2220821966733385,1.018315745869319,0.42336393834554004,14.093808630393996,0.12857472799346248,0.12836595793897707,0.12756840460166327,1.0,3.531841384462151,0.29125,4.224489795918367,61.0,0.6,"{""Information Technology"": 0.13876262626262628, ""Industrials"": 0.09734848484848486, ""Consumer Discretionary"": 0.09267676767676766, ""Health Care"": 0.09103535353535352, ""Financials"": 0.07904040404040404, ""Materials"": 0.0433080808080808, ""Utilities"": 0.041161616161616156, ""Real Estate"": 0.03598484848484849, ""Energy"": 0.035606060606060606, ""Communication"": 0.035227272727272725, ""Consumer Staples"": 0.0351010101010101}",0.0,0.0,0.0,liquid_50m | sector | 16,0.33333333333333337,0.15269904534571954,0.3287037037037037,0.5231481481481481,0.3773148148148148,0.8564814814814815,0.14814814814814814,0.37037037037037035,0.5787037037037037,0.33333333333333337,0.42516203703703703,131,203,203,True,,,,,True
