strategy,cost_bps_one_way,period,family,universe,normalization,normalization_label,min_adv20_usd,leadership_filter,sector_whitelist,symbol_whitelist,score_template,holdings_count,single_name_cap,sector_cap,hold_bonus,regime_name,benchmark_symbol,breadth_mode,breadth_symbols,soft_defense_exposure,hard_defense_exposure,notes,candidate_label,config_name,risk_on_target_exposure,geometry_note,Start,End,Total Return,CAGR,Max Drawdown,Volatility,Sharpe,Sortino,Calmar,Turnover/Year,Rebalances/Year,Average Names Held,Beta vs QQQ,Information Ratio vs QQQ,Up Capture vs QQQ,Down Capture vs QQQ,2022 Return,2023+ CAGR,beta_vs_qqq,alpha_ann_vs_qqq,tracking_error_vs_qqq,information_ratio_vs_qqq,up_capture_vs_qqq,down_capture_vs_qqq,rolling_36m_alpha_mean,rolling_36m_alpha_median,rolling_36m_alpha_last,rolling_36m_alpha_positive_ratio,annual_turnover,average_monthly_turnover,average_names_replaced_per_rebalance,median_holding_duration_days,top5_continuity,avg_sector_weights_json
explicit_cash_buffer_control,5.0,Full Sample,tech_heavy_pullback,tech_heavy,universe,universe_cross_sectional,50000000.0,False,"[""Information Technology"", ""Communication""]",[],balanced_pullback,12,0.1,0.4,0.05,qqq_breadth,QQQ,broad,[],0.6,0.0,Sector proxy only: Information Technology + Communication; no sub-industry data available,explicit_cash_buffer_control,tech_heavy_pullback_balanced_focused_qqq_breadth__explicit_cash_buffer_control,0.8,Make the accidental 80% risk_on stock cap explicit while keeping the same two-sector geometry,2018-01-02,2026-04-02,3.258175333898933,0.19207273506778888,-0.3169971687107589,0.20824971087859692,0.949970592143436,1.1200333897221548,0.6059130933218014,2.7102714143426296,9.21613545816733,8.736740597878496,0.5150324557351398,0.019683605968326755,0.6087640661005994,0.19239941464578383,-0.12741803119520678,0.39538704664377144,0.5150324557351398,0.0980106676402179,0.2040901945852315,0.019683605968326755,0.6087640661005994,0.19239941464578383,0.046139533251515964,0.040399919162057464,0.19700988978556147,0.7937831690674754,2.7102714143426296,0.2235,2.795918367346939,61.0,0.6472222222222221,"{""Information Technology"": 0.2939393939393939, ""Communication"": 0.2656565656565656}"
explicit_cash_buffer_control,5.0,OOS Sample,tech_heavy_pullback,tech_heavy,universe,universe_cross_sectional,50000000.0,False,"[""Information Technology"", ""Communication""]",[],balanced_pullback,12,0.1,0.4,0.05,qqq_breadth,QQQ,broad,[],0.6,0.0,Sector proxy only: Information Technology + Communication; no sub-industry data available,explicit_cash_buffer_control,tech_heavy_pullback_balanced_focused_qqq_breadth__explicit_cash_buffer_control,0.8,Make the accidental 80% risk_on stock cap explicit while keeping the same two-sector geometry,2022-01-03,2026-04-02,1.5718575076034096,0.24931713805609323,-0.17735441237777672,0.19721694447881044,1.2314903782415905,1.5610943021580534,1.40575661306374,3.083024193548388,9.89709677419355,9.151969981238274,0.4658005195009225,0.572477826112081,0.8396056630944909,0.2143197120038121,-0.12741803119520678,0.39538704664377144,0.4658005195009225,0.1847996647569634,0.20647314572169384,0.572477826112081,0.8396056630944909,0.2143197120038121,0.11759609428557663,0.10468281400727535,0.19700988978556214,1.0,2.7102714143426296,0.2235,2.795918367346939,61.0,0.6472222222222221,"{""Information Technology"": 0.2939393939393939, ""Communication"": 0.2656565656565656}"
explicit_cash_buffer_control,5.0,2022,tech_heavy_pullback,tech_heavy,universe,universe_cross_sectional,50000000.0,False,"[""Information Technology"", ""Communication""]",[],balanced_pullback,12,0.1,0.4,0.05,qqq_breadth,QQQ,broad,[],0.6,0.0,Sector proxy only: Information Technology + Communication; no sub-industry data available,explicit_cash_buffer_control,tech_heavy_pullback_balanced_focused_qqq_breadth__explicit_cash_buffer_control,0.8,Make the accidental 80% risk_on stock cap explicit while keeping the same two-sector geometry,2022-01-03,2022-12-30,-0.12741803119520678,-0.1288170747222711,-0.1583392913031515,0.11822637457223882,-1.0978899210596738,-0.8214155528174948,-0.8135509112241884,2.023545706371192,4.0470914127423825,2.8207171314741037,0.14114660300127455,0.7224162795666158,-0.001120925113252058,0.20686332476813496,-0.12741803119520678,0.39538704664377144,0.14114660300127455,-0.08125351503546197,0.296423181963281,0.7224162795666158,-0.001120925113252058,0.20686332476813496,,,,,2.7102714143426296,0.2235,2.795918367346939,61.0,0.6472222222222221,"{""Information Technology"": 0.2939393939393939, ""Communication"": 0.2656565656565656}"
explicit_cash_buffer_control,5.0,2023+,tech_heavy_pullback,tech_heavy,universe,universe_cross_sectional,50000000.0,False,"[""Information Technology"", ""Communication""]",[],balanced_pullback,12,0.1,0.4,0.05,qqq_breadth,QQQ,broad,[],0.6,0.0,Sector proxy only: Information Technology + Communication; no sub-industry data available,explicit_cash_buffer_control,tech_heavy_pullback_balanced_focused_qqq_breadth__explicit_cash_buffer_control,0.8,Make the accidental 80% risk_on stock cap explicit while keeping the same two-sector geometry,2023-01-03,2026-04-02,1.9474107872366218,0.39538704664377144,-0.1773544123777765,0.21528203906401153,1.661281557529077,2.3088470354578083,2.229361205863721,3.416191983122363,11.712658227848102,11.101840490797546,0.724145461876856,0.523446179802587,1.025767073891599,0.22730147904908696,-0.12741803119520678,0.39538704664377144,0.724145461876856,0.16285631163788716,0.16936649439828402,0.523446179802587,1.025767073891599,0.22730147904908696,0.16061047817656063,0.17024559326886485,0.19700988978556153,1.0,2.7102714143426296,0.2235,2.795918367346939,61.0,0.6472222222222221,"{""Information Technology"": 0.2939393939393939, ""Communication"": 0.2656565656565656}"
feasible_two_sector_50cap,0.0,Full Sample,tech_heavy_pullback,tech_heavy,universe,universe_cross_sectional,50000000.0,False,"[""Information Technology"", ""Communication""]",[],balanced_pullback,12,0.1,0.5,0.05,qqq_breadth,QQQ,broad,[],0.6,0.0,Sector proxy only: Information Technology + Communication; no sub-industry data available,feasible_two_sector_50cap,tech_heavy_pullback_balanced_focused_qqq_breadth__sector_cap_0p5,1.0,Keep two-sector theme but raise sector cap to 50% so 12 names can reach 100% risk_on,2018-01-02,2026-04-02,4.089753748368446,0.21814094623432223,-0.3916872106548066,0.25079759428129855,0.9142930182527644,1.0865783209922284,0.556926395093787,3.512641102257636,9.21613545816733,8.736740597878496,0.6068655073498821,0.15760028518263572,0.7218414761222139,0.2606997665560112,-0.16333207668447203,0.4374448996815963,0.6068655073498821,0.11168353678482253,0.2251811868235476,0.15760028518263572,0.7218414761222139,0.2606997665560112,0.052857163020521736,0.05964236139016799,0.2081831523159664,0.7831690674753601,3.512641102257636,0.2896666666666667,2.938775510204082,60.5,0.6472222222222221,"{""Information Technology"": 0.36262626262626263, ""Communication"": 0.3141414141414141}"
feasible_two_sector_50cap,0.0,OOS Sample,tech_heavy_pullback,tech_heavy,universe,universe_cross_sectional,50000000.0,False,"[""Information Technology"", ""Communication""]",[],balanced_pullback,12,0.1,0.5,0.05,qqq_breadth,QQQ,broad,[],0.6,0.0,Sector proxy only: Information Technology + Communication; no sub-industry data available,feasible_two_sector_50cap,tech_heavy_pullback_balanced_focused_qqq_breadth__sector_cap_0p5,1.0,Keep two-sector theme but raise sector cap to 50% so 12 names can reach 100% risk_on,2022-01-03,2026-04-02,1.715405233070035,0.2654093416134502,-0.21057833343740873,0.23538055683455375,1.1215607269265366,1.4076136587430315,1.2603829524196475,4.072733870967743,9.89709677419355,9.151969981238274,0.552782101981787,0.6253503480630758,0.9643118922144114,0.3122453152538129,-0.16333207668447203,0.4374448996815963,0.552782101981787,0.1950785356765658,0.2227936978378388,0.6253503480630758,0.9643118922144114,0.3122453152538129,0.12290079956079841,0.10987583902870121,0.20818315231596726,1.0,3.512641102257636,0.2896666666666667,2.938775510204082,60.5,0.6472222222222221,"{""Information Technology"": 0.36262626262626263, ""Communication"": 0.3141414141414141}"
feasible_two_sector_50cap,0.0,2022,tech_heavy_pullback,tech_heavy,universe,universe_cross_sectional,50000000.0,False,"[""Information Technology"", ""Communication""]",[],balanced_pullback,12,0.1,0.5,0.05,qqq_breadth,QQQ,broad,[],0.6,0.0,Sector proxy only: Information Technology + Communication; no sub-industry data available,feasible_two_sector_50cap,tech_heavy_pullback_balanced_focused_qqq_breadth__sector_cap_0p5,1.0,Keep two-sector theme but raise sector cap to 50% so 12 names can reach 100% risk_on,2022-01-03,2022-12-30,-0.16333207668447203,-0.165086759658853,-0.19459078962173604,0.1407693089837097,-1.2007385213647366,-0.8680282739212534,-0.8483791035524562,2.5800207756232694,4.0470914127423825,2.8207171314741037,0.16613756871509963,0.5877672480712288,0.0,0.2686002590279618,-0.16333207668447203,0.4374448996815963,0.16613756871509963,-0.11188569723507254,0.2975894726847146,0.5877672480712288,0.0,0.2686002590279618,,,,,3.512641102257636,0.2896666666666667,2.938775510204082,60.5,0.6472222222222221,"{""Information Technology"": 0.36262626262626263, ""Communication"": 0.3141414141414141}"
feasible_two_sector_50cap,0.0,2023+,tech_heavy_pullback,tech_heavy,universe,universe_cross_sectional,50000000.0,False,"[""Information Technology"", ""Communication""]",[],balanced_pullback,12,0.1,0.5,0.05,qqq_breadth,QQQ,broad,[],0.6,0.0,Sector proxy only: Information Technology + Communication; no sub-industry data available,feasible_two_sector_50cap,tech_heavy_pullback_balanced_focused_qqq_breadth__sector_cap_0p5,1.0,Keep two-sector theme but raise sector cap to 50% so 12 names can reach 100% risk_on,2023-01-03,2026-04-02,2.2454993879883567,0.4374448996815963,-0.20049735103569954,0.2570301697008363,1.545940480383265,2.133204973307984,2.181798898698203,4.541223628691983,11.712658227848102,11.101840490797546,0.8606444270943986,0.6615634765008561,1.177838697267358,0.3882325104856961,-0.16333207668447203,0.4374448996815963,0.8606444270943986,0.16584874013236095,0.1940305229881872,0.6615634765008561,1.177838697267358,0.3882325104856961,0.16411865210960633,0.17489663049467363,0.20818315231596646,1.0,3.512641102257636,0.2896666666666667,2.938775510204082,60.5,0.6472222222222221,"{""Information Technology"": 0.36262626262626263, ""Communication"": 0.3141414141414141}"
feasible_two_sector_50cap,5.0,Full Sample,tech_heavy_pullback,tech_heavy,universe,universe_cross_sectional,50000000.0,False,"[""Information Technology"", ""Communication""]",[],balanced_pullback,12,0.1,0.5,0.05,qqq_breadth,QQQ,broad,[],0.6,0.0,Sector proxy only: Information Technology + Communication; no sub-industry data available,feasible_two_sector_50cap,tech_heavy_pullback_balanced_focused_qqq_breadth__sector_cap_0p5,1.0,Keep two-sector theme but raise sector cap to 50% so 12 names can reach 100% risk_on,2018-01-02,2026-04-02,4.016758710879815,0.21600897156298338,-0.39446969236770413,0.2507835616840925,0.9073270196355456,1.0782611897659846,0.5475933278078841,3.512641102257636,9.21613545816733,8.736740597878496,0.606853874354322,0.1497937351321009,0.71850434537574,0.2633922979357888,-0.16440109123142688,0.4341876236208575,0.606853874354322,0.10992600357114785,0.22516850509031267,0.1497937351321009,0.71850434537574,0.2633922979357888,0.050880901423059746,0.05801304463014143,0.20607521609848597,0.775587566338135,3.512641102257636,0.2896666666666667,2.938775510204082,60.5,0.6472222222222221,"{""Information Technology"": 0.36262626262626263, ""Communication"": 0.3141414141414141}"
feasible_two_sector_50cap,5.0,OOS Sample,tech_heavy_pullback,tech_heavy,universe,universe_cross_sectional,50000000.0,False,"[""Information Technology"", ""Communication""]",[],balanced_pullback,12,0.1,0.5,0.05,qqq_breadth,QQQ,broad,[],0.6,0.0,Sector proxy only: Information Technology + Communication; no sub-industry data available,feasible_two_sector_50cap,tech_heavy_pullback_balanced_focused_qqq_breadth__sector_cap_0p5,1.0,Keep two-sector theme but raise sector cap to 50% so 12 names can reach 100% risk_on,2022-01-03,2026-04-02,1.6920488895385644,0.26283603042061765,-0.21265920912904945,0.23538509981922562,1.1128602366284936,1.3962780498951908,1.2359494399375812,4.072733870967743,9.89709677419355,9.151969981238274,0.5527815597381228,0.6161673690634095,0.9604697013506797,0.31544154694987914,-0.16440109123142688,0.4341876236208575,0.5527815597381228,0.193035732733707,0.2227986304333727,0.6161673690634095,0.9604697013506797,0.31544154694987914,0.12071628770009904,0.10776727002763213,0.20607521609848686,1.0,3.512641102257636,0.2896666666666667,2.938775510204082,60.5,0.6472222222222221,"{""Information Technology"": 0.36262626262626263, ""Communication"": 0.3141414141414141}"
feasible_two_sector_50cap,5.0,2022,tech_heavy_pullback,tech_heavy,universe,universe_cross_sectional,50000000.0,False,"[""Information Technology"", ""Communication""]",[],balanced_pullback,12,0.1,0.5,0.05,qqq_breadth,QQQ,broad,[],0.6,0.0,Sector proxy only: Information Technology + Communication; no sub-industry data available,feasible_two_sector_50cap,tech_heavy_pullback_balanced_focused_qqq_breadth__sector_cap_0p5,1.0,Keep two-sector theme but raise sector cap to 50% so 12 names can reach 100% risk_on,2022-01-03,2022-12-30,-0.16440109123142688,-0.1661660830748799,-0.19459078962173582,0.14078788032067985,-1.20967238952666,-0.8686379750024158,-0.853925735117728,2.5800207756232694,4.0470914127423825,2.8207171314741037,0.16610738110324128,0.5834280556134822,-0.001120925113252058,0.2700871704270927,-0.16440109123142688,0.4341876236208575,0.16610738110324128,-0.11317615965797967,0.2976087009580132,0.5834280556134822,-0.001120925113252058,0.2700871704270927,,,,,3.512641102257636,0.2896666666666667,2.938775510204082,60.5,0.6472222222222221,"{""Information Technology"": 0.36262626262626263, ""Communication"": 0.3141414141414141}"
feasible_two_sector_50cap,5.0,2023+,tech_heavy_pullback,tech_heavy,universe,universe_cross_sectional,50000000.0,False,"[""Information Technology"", ""Communication""]",[],balanced_pullback,12,0.1,0.5,0.05,qqq_breadth,QQQ,broad,[],0.6,0.0,Sector proxy only: Information Technology + Communication; no sub-industry data available,feasible_two_sector_50cap,tech_heavy_pullback_balanced_focused_qqq_breadth__sector_cap_0p5,1.0,Keep two-sector theme but raise sector cap to 50% so 12 names can reach 100% risk_on,2023-01-03,2026-04-02,2.2216998625642606,0.4341876236208575,-0.200599636520715,0.25703453107859164,1.5370524378627581,2.120473660061636,2.1644487056486814,4.541223628691983,11.712658227848102,11.101840490797546,0.860682241868717,0.6498304960559176,1.173393938721851,0.39440471394921595,-0.16440109123142688,0.4341876236208575,0.860682241868717,0.16356077693134988,0.1940286223708588,0.6498304960559176,1.173393938721851,0.39440471394921595,0.16189884230641588,0.1727396547477561,0.20607521609848606,1.0,3.512641102257636,0.2896666666666667,2.938775510204082,60.5,0.6472222222222221,"{""Information Technology"": 0.36262626262626263, ""Communication"": 0.3141414141414141}"
feasible_two_sector_50cap_single8,0.0,Full Sample,tech_heavy_pullback,tech_heavy,universe,universe_cross_sectional,50000000.0,False,"[""Information Technology"", ""Communication""]",[],balanced_pullback,12,0.08,0.5,0.05,qqq_breadth,QQQ,broad,[],0.6,0.0,Sector proxy only: Information Technology + Communication; no sub-industry data available,feasible_two_sector_50cap_single8,tech_heavy_pullback_balanced_focused_qqq_breadth__sector_cap_0p5__single_name_cap_0p08,1.0,Raise sector cap to 50% but keep single cap at 8%; geometry becomes near-feasible but still maxes at 96% stock,2018-01-02,2026-04-02,3.915945889751548,0.21301924988596466,-0.3787873758944549,0.24257077807638883,0.9195019858993425,1.0920696983804772,0.5623715663251677,3.3687400398406373,9.21613545816733,8.736740597878496,0.5897129950212112,0.13258551291827905,0.6997787879660984,0.24806615997099576,-0.158379986861502,0.429154238899075,0.5897129950212112,0.10874975429904267,0.22046482556189645,0.13258551291827905,0.6997787879660984,0.24806615997099576,0.051021373516307915,0.05654099329110193,0.2062158507679104,0.7862016679302501,3.3687400398406373,0.2778,2.938775510204082,60.5,0.6472222222222221,"{""Information Technology"": 0.350909090909091, ""Communication"": 0.30242424242424243}"
feasible_two_sector_50cap_single8,0.0,OOS Sample,tech_heavy_pullback,tech_heavy,universe,universe_cross_sectional,50000000.0,False,"[""Information Technology"", ""Communication""]",[],balanced_pullback,12,0.08,0.5,0.05,qqq_breadth,QQQ,broad,[],0.6,0.0,Sector proxy only: Information Technology + Communication; no sub-industry data available,feasible_two_sector_50cap_single8,tech_heavy_pullback_balanced_focused_qqq_breadth__sector_cap_0p5__single_name_cap_0p08,1.0,Raise sector cap to 50% but keep single cap at 8%; geometry becomes near-feasible but still maxes at 96% stock,2022-01-03,2026-04-02,1.6806951682522606,0.2615789531827375,-0.2023495617853308,0.22805383359826495,1.1367853691216883,1.4288574824627995,1.2927082760882977,3.9022838709677425,9.89709677419355,9.151969981238274,0.5364782271940879,0.6141186023201332,0.938967356481759,0.2945944640254081,-0.158379986861502,0.429154238899075,0.5364782271940879,0.1923658041157857,0.2191413661133203,0.6141186023201332,0.938967356481759,0.2945944640254081,0.12101494877835565,0.10777881630173622,0.2062158507679112,1.0,3.3687400398406373,0.2778,2.938775510204082,60.5,0.6472222222222221,"{""Information Technology"": 0.350909090909091, ""Communication"": 0.30242424242424243}"
feasible_two_sector_50cap_single8,0.0,2022,tech_heavy_pullback,tech_heavy,universe,universe_cross_sectional,50000000.0,False,"[""Information Technology"", ""Communication""]",[],balanced_pullback,12,0.08,0.5,0.05,qqq_breadth,QQQ,broad,[],0.6,0.0,Sector proxy only: Information Technology + Communication; no sub-industry data available,feasible_two_sector_50cap_single8,tech_heavy_pullback_balanced_focused_qqq_breadth__sector_cap_0p5__single_name_cap_0p08,1.0,Raise sector cap to 50% but keep single cap at 8%; geometry becomes near-feasible but still maxes at 96% stock,2022-01-03,2022-12-30,-0.158379986861502,-0.16008670367636435,-0.18744279244332918,0.13707965925656246,-1.1936423968070233,-0.8734315139133705,-0.8540563314791868,2.4990789473684214,4.0470914127423825,2.8207171314741037,0.1628196873490015,0.607096648059148,0.0,0.2603097119244078,-0.158379986861502,0.429154238899075,0.1628196873490015,-0.1076238120417355,0.2970142972876981,0.607096648059148,0.0,0.2603097119244078,,,,,3.3687400398406373,0.2778,2.938775510204082,60.5,0.6472222222222221,"{""Information Technology"": 0.350909090909091, ""Communication"": 0.30242424242424243}"
feasible_two_sector_50cap_single8,0.0,2023+,tech_heavy_pullback,tech_heavy,universe,universe_cross_sectional,50000000.0,False,"[""Information Technology"", ""Communication""]",[],balanced_pullback,12,0.08,0.5,0.05,qqq_breadth,QQQ,broad,[],0.6,0.0,Sector proxy only: Information Technology + Communication; no sub-industry data available,feasible_two_sector_50cap_single8,tech_heavy_pullback_balanced_focused_qqq_breadth__sector_cap_0p5__single_name_cap_0p08,1.0,Raise sector cap to 50% but keep single cap at 8%; geometry becomes near-feasible but still maxes at 96% stock,2023-01-03,2026-04-02,2.185160911580083,0.429154238899075,-0.1952519629988967,0.24890348719655,1.5647935419618395,2.160899788724396,2.1979509568439015,4.342930379746837,11.712658227848102,11.101840490797546,0.8339371547262138,0.6382458465867547,1.146882141415244,0.35428512263962164,-0.158379986861502,0.429154238899075,0.8339371547262138,0.16516195028161954,0.18878733531344025,0.6382458465867547,1.146882141415244,0.35428512263962164,0.16320549021837263,0.1736924041094901,0.2062158507679105,1.0,3.3687400398406373,0.2778,2.938775510204082,60.5,0.6472222222222221,"{""Information Technology"": 0.350909090909091, ""Communication"": 0.30242424242424243}"
feasible_two_sector_50cap_single8,5.0,Full Sample,tech_heavy_pullback,tech_heavy,universe,universe_cross_sectional,50000000.0,False,"[""Information Technology"", ""Communication""]",[],balanced_pullback,12,0.08,0.5,0.05,qqq_breadth,QQQ,broad,[],0.6,0.0,Sector proxy only: Information Technology + Communication; no sub-industry data available,feasible_two_sector_50cap_single8,tech_heavy_pullback_balanced_focused_qqq_breadth__sector_cap_0p5__single_name_cap_0p08,1.0,Raise sector cap to 50% but keep single cap at 8%; geometry becomes near-feasible but still maxes at 96% stock,2018-01-02,2026-04-02,3.8483069590052814,0.2109829917370778,-0.38151065586894817,0.24255732300413096,0.9125950688521864,1.0838375556495958,0.5530199182943715,3.3687400398406373,9.21613545816733,8.736740597878496,0.5897041739121067,0.12493744092042564,0.6965759032208719,0.25064060042431385,-0.15942145712439026,0.42605727658708736,0.5897041739121067,0.10706376867750629,0.2204523039676637,0.12493744092042564,0.6965759032208719,0.25064060042431385,0.04912703614567735,0.054741014874104446,0.20420319330664127,0.7748294162244125,3.3687400398406373,0.2778,2.938775510204082,60.5,0.6472222222222221,"{""Information Technology"": 0.350909090909091, ""Communication"": 0.30242424242424243}"
feasible_two_sector_50cap_single8,5.0,OOS Sample,tech_heavy_pullback,tech_heavy,universe,universe_cross_sectional,50000000.0,False,"[""Information Technology"", ""Communication""]",[],balanced_pullback,12,0.08,0.5,0.05,qqq_breadth,QQQ,broad,[],0.6,0.0,Sector proxy only: Information Technology + Communication; no sub-industry data available,feasible_two_sector_50cap_single8,tech_heavy_pullback_balanced_focused_qqq_breadth__sector_cap_0p5__single_name_cap_0p08,1.0,Raise sector cap to 50% but keep single cap at 8%; geometry becomes near-feasible but still maxes at 96% stock,2022-01-03,2026-04-02,1.6586003996067582,0.25912092134855613,-0.20437317015182843,0.22805747945762794,1.1281843886908092,1.4176186396950443,1.2678813033827077,3.9022838709677425,9.89709677419355,9.151969981238274,0.536477751562324,0.6051757848780905,0.9352837538034081,0.29765135487054556,-0.15942145712439026,0.42605727658708736,0.536477751562324,0.19040849005419755,0.21914527881581342,0.6051757848780905,0.9352837538034081,0.29765135487054556,0.11892550535753091,0.10573746476859493,0.20420319330664216,1.0,3.3687400398406373,0.2778,2.938775510204082,60.5,0.6472222222222221,"{""Information Technology"": 0.350909090909091, ""Communication"": 0.30242424242424243}"
feasible_two_sector_50cap_single8,5.0,2022,tech_heavy_pullback,tech_heavy,universe,universe_cross_sectional,50000000.0,False,"[""Information Technology"", ""Communication""]",[],balanced_pullback,12,0.08,0.5,0.05,qqq_breadth,QQQ,broad,[],0.6,0.0,Sector proxy only: Information Technology + Communication; no sub-industry data available,feasible_two_sector_50cap_single8,tech_heavy_pullback_balanced_focused_qqq_breadth__sector_cap_0p5__single_name_cap_0p08,1.0,Raise sector cap to 50% but keep single cap at 8%; geometry becomes near-feasible but still maxes at 96% stock,2022-01-03,2022-12-30,-0.15942145712439026,-0.16113829049633166,-0.1874427924433293,0.1370970014440702,-1.2025355158075866,-0.8734473526068075,-0.8596665062224229,2.4990789473684214,4.0470914127423825,2.8207171314741037,0.16279323670402363,0.6028871764453703,-0.001120925113252058,0.2617378920013097,-0.15942145712439026,0.42605727658708736,0.16279323670402363,-0.10887282980792018,0.29703146954645243,0.6028871764453703,-0.001120925113252058,0.2617378920013097,,,,,3.3687400398406373,0.2778,2.938775510204082,60.5,0.6472222222222221,"{""Information Technology"": 0.350909090909091, ""Communication"": 0.30242424242424243}"
feasible_two_sector_50cap_single8,5.0,2023+,tech_heavy_pullback,tech_heavy,universe,universe_cross_sectional,50000000.0,False,"[""Information Technology"", ""Communication""]",[],balanced_pullback,12,0.08,0.5,0.05,qqq_breadth,QQQ,broad,[],0.6,0.0,Sector proxy only: Information Technology + Communication; no sub-industry data available,feasible_two_sector_50cap_single8,tech_heavy_pullback_balanced_focused_qqq_breadth__sector_cap_0p5__single_name_cap_0p08,1.0,Raise sector cap to 50% but keep single cap at 8%; geometry becomes near-feasible but still maxes at 96% stock,2023-01-03,2026-04-02,2.162822108820099,0.42605727658708736,-0.19545869221045775,0.24890686159558695,1.5560207362940217,2.148318562086218,2.1797816805626398,4.342930379746837,11.712658227848102,11.101840490797546,0.8339712207834195,0.6267161317797153,1.1426310871091836,0.3601776419344455,-0.15942145712439026,0.42605727658708736,0.8339712207834195,0.16297445557011167,0.18878467517288522,0.6267161317797153,1.1426310871091836,0.3601776419344455,0.16108790124036287,0.17163447136652993,0.2042031933066414,1.0,3.3687400398406373,0.2778,2.938775510204082,60.5,0.6472222222222221,"{""Information Technology"": 0.350909090909091, ""Communication"": 0.30242424242424243}"
